number,coordinate,occurrence,isolatedRevisionTime,nodes,edges
15961,systems.uom:systems-common:2.0.1,1,76,129,0
15962,org.kie:kie-api:7.43.0.Final,1,215,2029,0
15963,org.netbeans.api:org-netbeans-modules-java-platform-ui:RELEASE121,1,181,203,0
15964,org.netbeans.api:org-netbeans-modules-java-platform-ui:RELEASE123,1,167,203,0
15965,com.mchange:yinyang_2.10:0.0.2,1,110,447,0
15966,org.eclipse.jetty:jetty-webapp:9.2.9.v20150224,1,237,386,0
15967,io.netty:netty-common:4.1.32.Final,1,990,3464,0
15968,de.sciss:scalacolliderugens-api_3.0.0-M3:1.21.1,1,0,0,0
15969,org.springframework:spring-web:4.3.4.RELEASE,1,1303,3895,0
15970,org.apache.jena:jena-iri:3.1.0,1,383,595,0
15971,com.nequi:nequi-subscriptions-sdk-qa:2.0.0,1,3502,19,0
15972,org.neo4j.app:neo4j-browser:2.3.8,1,17,0,0
15973,org.wso2.carbon:org.wso2.carbon.ndatasource.core:4.5.3,1,0,0,0
15974,org.typelevel:algebra_native0.4_2.12:2.2.0,1,3945,18893,0
15975,net.sf.okapi.steps:okapi-step-tokenization:1.41.0,1,301,419,0
15976,io.rest-assured:json-path:3.0.3,1,208,265,0
15977,com.sun.jersey.contribs:jersey-guice:1.19,1,29,53,0
15978,com.busymachines:pureharm-json-circe_2.13:0.0.6,1,0,0,0
15979,org.osgi:osgi.cmpn:7.0.0,1,0,0,0
15980,org.apache.camel:camel-kafka:3.7.1,1,339,414,0
15981,org.openscience.cdk:cdk-standard:1.5.14,1,1225,1004,0
15982,org.apache.camel:camel-kafka:3.7.3,1,339,419,0
15983,org.webjars.npm:object-keys:1.1.1,1,24,0,0
15984,org.ow2.petals:petals-cdk-jbidescriptor:2.6.1,1,201,459,0
15985,com.github.lolgab:native-loop-js-compat_native0.4_2.11:0.2.0,1,35,20,0
15986,io.smallrye.common:smallrye-common-function:1.1.0,1,85,428,0
15987,org.typelevel:kittens_2.13:2.1.0,1,1164,5532,0
15988,com.google.gwt:gwt-user:2.8.2,1,20262,46205,0
15989,org.springframework:spring-expression:5.2.10.RELEASE,1,795,1068,0
15990,com.lihaoyi:fastparse_2.12:2.3.0,1,766,1718,0
15991,com.github.srujankujmar:builder-core:0.9.8.1,1,87,54,0
15992,io.micrometer:micrometer-registry-prometheus:1.2.1,1,74,159,0
15993,org.simpleframework:simple-http:6.0.1,1,390,1248,0
15994,io.netty:netty-buffer:4.1.48.Final,1,1200,3869,0
15995,com.google.gwt:gwt-user:2.8.1,1,22086,46172,0
15996,com.google.gwt:gwt-user:2.8.0,1,0,0,0
15997,io.gravitee.am.common:gravitee-am-common:3.4.4,1,773,448,0
15998,org.kie.soup:kie-soup-commons:7.48.0.Final,1,94,53,0
15999,io.github.cquiroz:scala-java-locales_sjs1_2.12:1.0.0,1,672,2573,0
16000,software.amazon.awscdk:cdk-region-info:1.119.0,1,75,62,0
16001,io.reactivex:rxscala_2.11:0.23.1,1,512,3908,0
16002,software.amazon.awssdk:utils:2.15.19,1,419,772,0
16003,org.apache.streampipes:streampipes-serializers:0.67.0,1,49,92,0
16004,org.n52.geoprocessing:javaps-iohandler:2,1,69,61,0
16005,org.bouncycastle:bcmail-jdk15on:1.56,1,954,315,0
16006,org.apache.camel.quarkus:camel-quarkus-support-aws:1.3.0,1,94,0,0
16007,com.iheart:lihua-play-json_2.12:0.36,1,63,77,0
16008,org.ccil.cowan.tagsoup:tagsoup:1.2.1,1,543,314,0
16009,org.refcodes:refcodes-struct-ext-factory:2.1.1,1,178,186,0
16010,org.bouncycastle:bcmail-jdk15on:1.57,1,256,315,0
16011,org.wso2.carbon:org.wso2.carbon.authenticator.proxy:4.5.3,1,0,0,0
16012,org.akhikhl.gretty:gretty-runner-jetty:1.1.5,1,72,206,0
16013,org.apache.lucene:lucene-core:8.2.0,1,10681,14311,0
16014,org.scala-js:scalajs-compiler_2.12.13:1.2.0,1,10919,10900,0
16015,com.sap.cloud.sdk.cloudplatform:tenant:3.38.0,1,30,73,0
16016,org.apache.camel:camel-core-model:3.7.3,1,959,5872,0
16017,org.apache.camel:camel-core-model:3.7.0,1,1265,5862,0
16018,org.apache.camel:camel-core-model:3.7.1,1,1031,5865,0
16019,org.webjars.npm:uppy__utils:3.6.2,1,38,0,0
16020,org.springframework.security.oauth:spring-security-oauth2:2.3.5.RELEASE,1,551,1923,0
16021,org.apache.felix:org.apache.felix.framework:1.0.3,1,1644,1482,0
16022,io.smallrye.common:smallrye-common-io:1.3.0,1,27,8,0
16023,com.mastfrog:util-streams:2.7.2,1,888,954,0
16024,org.geotools:gt-shapefile:20.0,1,0,0,0
16025,org.wildfly.common:wildfly-common:1.5.4.Final-format-001,1,1348,1987,0
16026,cn.stylefeng.roses:auth-api:7.0.1,1,169,161,0
16027,org.agrona:Agrona:0.9.1,1,658,1735,0
16028,org.apache.maven.wagon:wagon-file:1.0-beta-6,1,26,10,0
16029,org.openehealth.ipf.platform-camel:ipf-platform-camel-ihe-atna:3.7.4,1,50,20,0
16030,com.oneops:oneops-client-config:0.0.2,1,2696,10,0
16031,com.google.guava:guava-gwt:29.0-jre,1,67,251,0
16032,org.commonjava.indy:indy-subsys-metrics-reporter:2.5.0,1,130,433,0
16033,org.apache.camel.quarkus:camel-quarkus-jcr:1.1.0,1,2273,0,0
16034,org.jboss.arquillian.core:arquillian-core-spi:1.0.3.Final,1,45,113,0
16035,org.ikasan:ikasan-spec-metadata:3.1.0,1,36,108,0
16036,cn.jpush.api:jpush-client:3.4.2,1,982,575,0
16037,com.jfinal:jfinal-java8:3.3,1,6609,3704,0
16038,org.drools:drools-workbench-models-datamodel-api:7.47.0.Final,1,0,0,0
16039,org.eclipse.aether:aether-api:0.9.0.M2,1,371,1023,0
16040,org.hibernate:hibernate-search-orm:5.10.4.Final,1,0,0,0
16041,org.eclipse.jetty:jetty-xml:9.4.20.v20190813,1,266,149,0
16042,io.dropwizard:dropwizard-configuration:0.7.1,1,50,58,0
16043,com.google.appengine:appengine-api-1.0-sdk:1.8.0,1,38074,99765,0
16044,io.nosqlbench:docsys:3.12.147,1,3474,178,0
16045,org.springframework.boot:spring-boot-autoconfigure:2.3.5.RELEASE,1,2134,8790,0
16046,org.springframework:spring-core:4.3.5.RELEASE,1,2466,5226,0
16047,com.google.cloud.trace.adapters.zipkin:translation:0.2.0,1,32,24,0
16048,org.mobicents.protocols.sctp:sctp-impl:1.6.0.FINAL,1,170,208,0
16049,org.springframework.boot:spring-boot-autoconfigure:2.1.13.RELEASE,1,1432,7488,0
16050,com.jcraft:jsch.agentproxy.core:0.0.7,1,57,55,0
16051,com.jayway.awaitility:awaitility:1.6.3,1,129,280,0
16052,software.amazon.awscdk:cdk-cloud-assembly-schema:1.72.0,1,172,596,0
16053,org.apache.bookkeeper.stats:bookkeeper-stats-api:4.10.0,1,44,85,0
16054,org.glassfish.hk2:hk2-runlevel:2.5.0-b32,1,77,234,0
16055,org.typelevel:cats-macros_sjs1_2.12:2.1.1,1,39,0,0
16056,org.springframework:spring-expression:5.2.6.RELEASE,1,1007,1068,0
16057,software.amazon.awscdk:ecr:1.72.0,1,150,326,0
16058,it.unimi.dsi:fastutil:8.3.0,1,114489,146514,0
16059,org.eclipse.jetty.websocket:websocket-servlet:9.4.11.v20180605,1,48,173,0
16060,science.aist:jack:2.0.0,1,887,651,0
16061,org.apache.poi:poi-ooxml:3.11,1,2673,5181,0
16062,software.amazon.awscdk:logs:1.89.0,1,165,695,0
16063,asm:asm-tree:3.1,1,98,177,0
16064,com.github.luben:zstd-jni:1.3.2-2,1,61,147,0
16065,com.twitter:util-stats_2.13:20.10.0,1,313,1824,0
16066,org.apache.kafka:connect-json:2.5.0,1,105,83,0
16067,org.ogc-schemas:eop-v_1_0:3.0.0,1,5562,1382,0
16068,org.springframework.boot:spring-boot-properties-migrator:2.3.7.RELEASE,1,49,107,0
16069,com.github.charlemaznable:complex-kits:0.11.11,1,768,2841,0
16070,org.springframework:spring-tx:5.1.0.RELEASE,1,372,1138,0
16071,com.typesafe:config:1.3.1,1,689,1549,0
16072,com.typesafe:config:1.3.0,1,613,1532,0
16073,com.thesamet.scalapb:scalapb-runtime_2.11:0.9.7,1,4798,23374,0
16074,com.squareup.retrofit2:retrofit:2.3.0,1,155,310,0
16075,com.netflix.ribbon:ribbon-transport:2.3.0,1,98,149,0
16076,org.apache.camel:camel-direct:3.8.0,1,37,53,0
16077,batik:batik-dom:1.6-1,1,233,743,0
16078,com.typesafe:config:1.3.3,1,820,1570,0
16079,com.typesafe:config:1.3.2,1,649,1570,0
16080,com.typesafe:config:1.3.4,1,996,1605,0
16081,org.osgi:osgi.annotation:8.0.0,1,171,40,0
16082,org.apache.mina:mina-core:2.0.0-RC1,1,1414,4311,0
16083,org.springframework:spring-jdbc:5.2.2.RELEASE,1,1023,2158,0
16084,org.apache.jackrabbit:jackrabbit-jcr-commons:1.5.0,1,512,920,0
16085,org.apache.jackrabbit:jackrabbit-jcr-commons:1.5.2,1,485,920,0
16086,org.apache.camel.quarkus:camel-quarkus-support-commons-logging-deployment:1.5.0,1,16,6,0
16087,io.prometheus:simpleclient:0.1.0,1,115,238,0
16088,com.googlecode.netlib-java:netlib-java:0.9.3,1,1061,2333,0
16089,com.ning:compress-lzf:1.0.3,1,224,388,0
16090,com.github.myabcc17:chatbot-response-v2-builder:0.0.1,1,2212,0,0
16091,org.wildfly.core:wildfly-core-management-client:14.0.0.Beta1,1,30,51,0
16092,org.wso2.carbon:org.wso2.carbon.core.commons.stub:4.6.1,1,287,516,0
16093,io.netty:netty-handler:4.1.46.Final,1,1378,2231,0
16094,org.scala-native:junit-runtime_native0.4_2.13:0.4.0,1,257,981,0
16095,org.apache.maven.wagon:wagon-provider-api:1.0-beta-2,1,184,321,0
16096,de.julielab:julielab-java-utilities:1.1.0,1,143,161,0
16097,net.codesup.util:jaxb-plugin-lib:1.7.0,1,3322,0,0
16098,org.apache.camel.quarkus:camel-quarkus-support-xml:1.3.0,1,15,0,0
16099,org.apache.maven.wagon:wagon-provider-api:1.0-beta-6,1,95,358,0
16100,org.jboss.logging:jboss-logging-annotations:1.2.0.Beta1,1,50,27,0
16101,org.digidoc4j.dss:dss-detailed-report-jaxb:5.7.d4j.2,1,151,373,0
16102,org.apache.maven.wagon:wagon-provider-api:1.0-beta-4,1,152,356,0
16103,org.eclipse.jetty:jetty-util:9.4.25.v20191220,1,1613,2886,0
16104,org.apache.maven.archetype:archetype-catalog:2.2,1,0,0,0
16105,org.wildfly.security:wildfly-elytron-asn1:1.10.4.Final,1,230,324,0
16106,org.hibernate:hibernate-core:5.3.10.Final,1,0,0,0
16107,org.springframework.boot:spring-boot-starter-security:2.1.13.RELEASE,1,21,0,0
16108,org.eclipse.jetty:jetty-servlet:9.4.32.v20200930,1,674,581,0
16109,org.wildfly.security:wildfly-elytron-provider-util:2.0.0.Alpha10,1,93,65,0
16110,com.jwebmp.core:jwebmp-interception:1.1.0.7-jre14,1,27,0,0
16111,org.uberfire:uberfire-backend-api:7.48.0.Final,1,23,97,0
16112,com.googlecode.libphonenumber:libphonenumber:8.11.1,1,225,510,0
16113,org.springframework.boot:spring-boot-starter-web:2.1.5.RELEASE,1,16,0,0
16114,org.jetbrains.kotlinx:kotlinx-coroutines-core:1.0.1,1,0,0,0
16115,org.apache.camel.quarkus:camel-quarkus-support-common:1.2.0,1,17,7,0
16116,org.glassfish.jaxb:jaxb-runtime:2.3.0-b170127.1453,1,1369,3650,0
16117,io.datarouter:datarouter-http-client:0.0.64,1,263,530,0
16118,org.wso2.maven:org.wso2.maven.esb:2.1.0,1,0,0,0
16119,io.opentracing.contrib:opentracing-apache-httpclient:0.2.0,1,94,25,0
16120,com.yammer.metrics:metrics-jersey:2.2.0,1,40,15,0
16121,org.wso2.carbon.registry:org.wso2.carbon.registry.extensions.stub:4.7.37,1,9937,2480,0
16122,software.amazon.awssdk:utils:2.15.78,1,192,787,0
16123,org.springframework:spring-aop:2.0.6,1,825,1372,0
16124,org.eclipse.emf:org.eclipse.emf.codegen.ecore:2.26.0,1,5210,4476,0
16125,com.fasterxml.jackson.core:jackson-annotations:2.1.0,1,35,126,0
16126,io.grpc:grpc-protobuf:1.36.0,1,39,19,0
16127,com.mastfrog:util-collections:2.7.2,1,1446,3633,0
16128,com.fasterxml.jackson.core:jackson-annotations:2.1.4,1,51,126,0
16129,org.http4s:http4s-core_2.13:0.21.8,1,0,0,0
16130,com.amazonaws:aws-java-sdk-redshift:1.11.438,1,0,0,0
16131,org.apache.maven.resolver:maven-resolver-connector-basic:1.1.1,1,136,101,0
16132,org.opennms.alec.datasource:org.opennms.alec.datasource.common:1.1.1,1,293,304,0
16133,org.apache.xmlgraphics:fop:1.0,1,9642,13988,0
16134,org.digidoc4j.dss:dss-enumerations:5.7.d4j.2,1,1054,353,0
16135,org.springframework.security:spring-security-crypto:5.1.4.RELEASE,1,0,0,0
16136,org.apache.maven.resolver:maven-resolver-connector-basic:1.1.0,1,114,101,0
16137,com.github.pagehelper:pagehelper-spring-boot-autoconfigure:1.2.10,1,0,0,0
16138,com.sun.jersey:jersey-server:1.19,1,0,0,0
16139,com.github.pagehelper:pagehelper-spring-boot-autoconfigure:1.2.12,1,40,31,0
16140,org.wso2.carbon.deployment:org.wso2.carbon.service.mgt.stub:4.9.15,1,0,0,0
16141,io.github.m-m-m:mmm-ui-api-core:0.2.0,1,1115,944,0
16142,org.glassfish.main.common:glassfish-naming:6.0.0-RC3,1,119,357,0
16143,com.fasterxml.jackson.core:jackson-core:2.9.0.pr4,1,0,0,0
16144,io.springfox:springfox-spi:3.0.0,1,137,489,0
16145,com.sun.jersey:jersey-server:1.12,1,0,0,0
16146,io.smallrye.reactive:smallrye-reactive-converter-api:1.1.0,1,39,27,0
16147,io.netty:netty-transport:4.1.39.Final,1,796,3572,0
16148,io.grpc:grpc-auth:1.36.0,1,40,42,0
16149,com.tvd12:reflections:0.9.16,1,1102,806,0
16150,com.guicedee.services:jakarta.xml.bind-api:1.1.1.2-jre14,1,0,0,0
16151,de.sciss:serial_2.12:2.0.1,1,219,599,0
16152,org.netbeans.modules:org-netbeans-modules-apisupport-installer:RELEASE122,1,3501,32,0
16153,org.kie:kie-internal:7.48.0.Final,1,338,2175,0
16154,org.springframework.cloud:spring-cloud-netflix-ribbon:2.1.1.RELEASE,1,0,0,0
16155,com.vladsch.flexmark:flexmark-ext-wikilink:0.50.40,1,45,95,0
16156,org.scala-native:junit-runtime_native0.4_2.12:0.4.0,1,264,981,0
16157,org.apache.geronimo.specs:geronimo-javamail_1.4_spec:1.7.1,1,515,1261,0
16158,org.ikasan:ikasan-spec-module:3.1.0,1,24,42,0
16159,org.hibernate:hibernate-core:5.4.0.Final,1,0,0,0
16160,io.quarkus:quarkus-container-image-util:1.7.2.Final,1,13,2,0
16161,com.softwaremill.sttp.shared:ws_2.12:1.0.0-RC6,1,150,384,0
16162,com.mogwee:mogwee-executors:1.2.1,1,84,65,0
16163,org.springframework.boot:spring-boot-starter-jdbc:2.3.4.RELEASE,1,18,0,0
16164,org.openscience.cdk:cdk-cip:1.5.14,1,57,127,0
16165,io.isomarcte:sbt-version-scheme-enforcer-core_2.12:0.1.0.0,1,3938,412,0
16166,org.apache.hadoop:hadoop-mapreduce-client-shuffle:2.6.5,1,75,200,0
16167,io.youi:youi-stream_2.12:0.13.20,1,303,872,0
16168,com.github.binarywang:weixin-java-common:3.7.0,1,339,634,0
16169,org.reactivemongo:reactivemongo-bson-api_2.12:1.0.0,1,1559,6969,0
16170,com.twitter:finagle-core_2.11:21.2.0,1,4157,16879,0
16171,org.apereo.cas:cas-server-support-consent-ldap:5.2.2,1,3516,69,0
16172,io.helidon.tracing:helidon-tracing-jersey:1.4.8,1,69,70,0
16173,com.amazonaws:aws-xray-recorder-sdk-aws-sdk:2.5.0,1,1018,46,0
16174,org.elasticsearch.client:elasticsearch-rest-high-level-client:6.3.2,1,241,903,0
16175,org.apache.deltaspike.modules:deltaspike-proxy-module-api:1.9.4,1,36,56,0
16176,org.netbeans.api:org-netbeans-modules-java-source:RELEASE123,1,612,827,0
16177,org.netbeans.api:org-netbeans-modules-java-source:RELEASE122,1,453,827,0
16178,org.netbeans.api:org-netbeans-modules-java-source:RELEASE121,1,410,827,0
16179,software.amazon.awssdk:utils:2.15.29,1,790,779,0
16180,com.github.tonivade:purefun-control:2.2,1,85,247,0
16181,org.eclipse.microprofile.reactive-streams-operators:microprofile-reactive-streams-operators-core:1.0.1,1,81,393,0
16182,software.amazon.awssdk:utils:2.15.26,1,250,779,0
16183,org.kie.soup:kie-soup-dataset-api:7.44.0.Final,1,586,1109,0
16184,io.grpc:grpc-protobuf:1.23.0,1,34,19,0
16185,org.kie:kie-dmn-feel:7.50.0.Final,1,1320,4416,0
16186,org.ow2.easywsdl:easywsdl-schema:2.7.0,1,498,1533,0
16187,org.springframework.retry:spring-retry:1.1.4.RELEASE,1,145,450,0
16188,org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.4.0,1,20,34,0
16189,org.opendaylight.bgpcep:topology-tunnel-api:0.14.3,1,81,292,0
16190,org.apache.ignite:ignite-slf4j:2.8.1,1,49,22,0
16191,io.quarkus:quarkus-resteasy-server-common:1.11.1.Final,1,48,10,0
16192,org.springframework:spring-context:3.2.16.RELEASE,1,0,0,0
16193,org.springframework:spring-expression:5.1.18.RELEASE,1,648,1070,0
16194,org.apache.lucene:lucene-backward-codecs:6.6.1,1,146,269,0
16195,org.springframework.boot:spring-boot-starter-freemarker:2.1.8.RELEASE,1,0,0,0
16196,io.quarkus:quarkus-agroal-spi:1.10.5.Final,1,12,11,0
16197,org.uberfire:uberfire-layout-editor-api:7.44.0.Final,1,85,197,0
16198,org.apache.shiro:shiro-cache:1.7.0,1,36,29,0
16199,com.fasterxml.jackson.core:jackson-annotations:2.10.0.pr1,1,123,364,0
16200,com.github.javaparser:javaparser-core:3.14.10,1,5707,13881,0
16201,org.apache.shiro:shiro-cache:1.7.1,1,49,29,0
16202,software.amazon.awssdk:utils:2.15.39,1,203,787,0
16203,software.amazon.awssdk:utils:2.15.34,1,230,786,0
16204,software.amazon.awssdk:utils:2.15.35,1,221,786,0
16205,org.scala-js:scalajs-library_2.12:1.5.0,1,742,4384,0
16206,software.amazon.awssdk:utils:2.15.31,1,218,779,0
16207,me.shadaj:slinky-readwrite_sjs0.6_2.13:0.6.6+19-e6702f29,1,0,0,0
16208,org.jetbrains.kotlin:kotlin-stdlib:1.2.10,1,0,0,0
16209,org.pac4j:pac4j-http:1.9.7,1,61,145,0
16210,org.uberfire:uberfire-services-backend:7.48.0.Final,1,129,453,0
16211,com.sumologic.sumobot:sumobot_2.11:1.0.9,1,6172,3757,0
16212,jtidy:jtidy:4aug2000r7-dev,1,628,911,0
16213,com.foreach.across:across-core:5.1.0.RELEASE,1,923,2968,0
16214,io.jaegertracing:jaeger-core:1.4.0,1,251,713,0
16215,io.quarkus:quarkus-bootstrap-core:1.10.3.Final,1,213,393,0
16216,org.netbeans.modules:org-netbeans-modules-web-core:RELEASE123,1,1037,2118,0
16217,io.quarkus:quarkus-resteasy-server-common:1.11.0.Final,1,33,10,0
16218,io.fogsy:empire-cp-common-utils:1.9.13,1,285,826,0
16219,org.eclipse.jetty:jetty-util:9.2.9.v20150224,1,1279,1873,0
16220,xom:xom:1.1,1,2101,1996,0
16221,com.github.srujankujmar:builder-services:0.9.8.1,1,3343,152,0
16222,org.eclipse.jnosql.communication:communication-core:1.0.0-b3,1,582,445,0
16223,org.n52.sensorweb-server.sos:sos-api:5.2.5,1,632,2611,0
16224,org.apache.camel:camel-support:3.8.0,1,4027,3928,0
16225,org.apache.maven.resolver:maven-resolver-util:1.0.3,1,275,625,0
16226,software.amazon.awssdk:utils:2.15.49,1,200,787,0
16227,org.sonatype.nexus:nexus-repository-metadata-model:2.14.20-02,1,64,139,0
16228,xom:xom:1.0,1,627,742,0
16229,io.trino:trino-postgresql:354,1,3721,255,0
16230,com.didiglobal.booster:booster-transform-asm:3.1.0-alpha3,1,3451,71,0
16231,software.amazon.awssdk:utils:2.15.45,1,214,787,0
16232,software.amazon.awssdk:utils:2.15.43,1,183,787,0
16233,org.apache.sling:org.apache.sling.i18n:2.4.4,1,157,219,0
16234,org.kie.workbench.services:kie-wb-common-services-api:7.43.0.Final,1,65,292,0
16235,org.eclipse.che.core:che-core-commons-lang:7.24.1,1,211,396,0
16236,org.openscience.cdk:cdk-charges:1.5.14,1,340,74,0
16237,org.apache.hbase:hbase-protocol-shaded:2.2.4,1,13834,73454,0
16238,software.amazon.awssdk:utils:2.15.40,1,196,787,0
16239,io.quarkus:quarkus-bootstrap-runner:1.8.1.Final,1,136,102,0
16240,org.netbeans.modules:org-netbeans-modules-options-editor:RELEASE123,1,779,785,0
16241,org.netbeans.modules:org-netbeans-modules-options-editor:RELEASE121,1,470,785,0
16242,org.apache.camel:camel-log:3.4.4,1,46,86,0
16243,org.netbeans.modules:org-netbeans-modules-options-editor:RELEASE122,1,423,785,0
16244,org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.2.10,1,107,25,0
16245,log4j:apache-log4j-extras:1.2.17,1,1123,2280,0
16246,org.codehaus.groovy:groovy-all:2.3.7,1,0,0,0
16247,commons-pool.wso2:commons-pool:1.5.6.wso2v1,1,0,0,0
16248,logkit:logkit:1.0.1,1,118,370,0
16249,org.springframework.data:spring-data-keyvalue:1.2.9.RELEASE,1,135,405,0
16250,org.apache.streampipes:streampipes-commons:0.67.0,1,72,58,0
16251,com.github.workerframework:worker-tracking-report:4.0.0-850,1,23,8,0
16252,com.github.salomonbrys.kodein:kodein-core:4.1.0,1,350,875,0
16253,org.apache.poi:poi-scratchpad:3.9,1,3317,7862,0
16254,org.apache.olingo:odata-client-core:4.6.0,1,0,0,0
16255,org.opencastproject:opencast-workspace-api:9.2,1,32,17,0
16256,org.netbeans.modules:org-netbeans-modules-target-iterator:RELEASE123,1,64,100,0
16257,com.github.ajozwik:macro-quill_2.12:0.9.2,1,428,1006,0
16258,org.scala-js:scalajs-library_2.13:1.5.0,1,1000,5131,0
16259,org.eclipse.jetty:jetty-continuation:9.4.20.v20190813,1,65,82,0
16260,io.grpc:grpc-protobuf:1.10.1,1,47,24,0
16261,software.amazon.awssdk:utils:2.15.50,1,204,787,0
16262,com.microsoft.onnxruntime:onnxruntime:1.4.0,1,172,355,0
16263,org.eclipse.che.core:che-core-api-system:7.24.1,1,74,226,0
16264,org.springframework.cloud:spring-cloud-starter-netflix-archaius:1.4.5.RELEASE,1,0,0,0
16265,org.codehaus.groovy:groovy-xml:3.0.7,1,460,1609,0
16266,org.springframework.boot:spring-boot-starter-cache:2.1.6.RELEASE,1,18,0,0
16267,com.fasterxml.jackson.core:jackson-databind:2.2.3,1,2277,5654,0
16268,io.opentracing.contrib:opentracing-spanmanager:0.0.5,1,49,91,0
16269,org.apache.curator:curator-recipes:5.1.0,1,390,1438,0
16270,org.glassfish.jersey.core:jersey-common:2.28,1,1713,6444,0
16271,org.slf4j:jul-to-slf4j:1.7.6,1,14,15,0
16272,org.glassfish.jersey.core:jersey-common:2.27,1,2353,6436,0
16273,org.slf4j:jul-to-slf4j:1.7.4,1,31,15,0
16274,org.apache.camel:camel-support:3.7.3,1,3219,3882,0
16275,org.slf4j:jul-to-slf4j:1.7.5,1,34,15,0
16276,org.apache.camel:camel-support:3.7.0,1,1414,3885,0
16277,org.codehaus.groovy:groovy-xml:3.0.4,1,685,1564,0
16278,org.kie.workbench.widgets:kie-wb-common-ui:7.44.0.Final,1,750,2003,0
16279,org.apache.camel:camel-support:3.7.1,1,3150,3886,0
16280,org.codehaus.groovy:groovy-xml:3.0.3,1,449,1552,0
16281,org.glassfish.jersey.core:jersey-common:2.26,1,2580,6436,0
16282,org.codehaus.groovy:groovy-xml:3.0.5,1,502,1564,0
16283,org.kodein.log:kodein-log-js:0.10.0,1,2397,0,0
16284,org.jxls:jxls-poi:1.3.2,1,72,103,0
16285,io.fabric8:kubernetes-model-metrics:4.10.2,1,161,592,0
16286,org.apache.camel:camel-log:3.5.0,1,69,86,0
16287,io.fabric8:kubernetes-model-metrics:4.10.3,1,122,592,0
16288,io.atomix:atomix:3.0.0-rc4,1,3368,13926,0
16289,org.springframework:spring-context:5.2.13.RELEASE,1,0,0,0
16290,org.eclipse.hono:hono-core:1.4.0,1,522,1258,0
16291,ai.h2o:h2o-algos:3.30.1.3,1,9708,4500,0
16292,com.twitter:finagle-http_2.12:20.12.0,1,589,2652,0
16293,com.github.matsluni:aws-spi-akka-http_2.13:0.0.9,1,85,221,0
16294,com.amazonaws:aws-java-sdk-inspector:1.11.438,1,0,0,0
16295,org.springframework:org.springframework.context:2.5.6.SEC01,1,0,0,0
16296,com.pragmatickm:pragmatickm-contact-taglib:1.5.1,1,2652,62,0
16297,org.n52.sensorweb-server.helgoland:helgoland-spi:3.3.2,1,490,1196,0
16298,org.specs2:specs2-common_sjs1_2.12:4.10.3,1,5945,23635,0
16299,org.glassfish.jersey.core:jersey-common:2.19,1,1319,3443,0
16300,com.google.guava:guava:10.0.1,1,3274,8887,0
16301,org.springframework:spring-web:4.3.23.RELEASE,1,1816,3946,0
16302,us.oyanglul:meow_3.0.0-RC1:0.3.8,1,0,0,0
16303,org.wildfly.core:wildfly-core-security:14.0.0.Beta1,1,88,57,0
16304,org.tpolecat:natchez-opencensus_3.0.0-M1:0.0.14,1,0,0,0
16305,org.kie.workbench.services:kie-wb-common-services-api:7.48.0.Final,1,78,299,0
16306,org.codehaus.groovy:groovy-all:2.2.1,1,23284,42332,0
16307,org.testng:testng:6.2,1,2148,3225,0
16308,org.apache.poi:poi:4.0.0,1,7655,14869,0
16309,org.apache.skywalking:apm-datacarrier:8.4.0,1,54,107,0
16310,org.xwiki.commons:xwiki-commons-xstream:12.8,1,2563,57,0
16311,org.testng:testng:6.8,1,4049,3952,0
16312,io.quarkus:quarkus-arc:1.11.4.Final,1,54,140,0
16313,org.typelevel:log4cats-core_sjs1_2.13:2.0.0-M2,1,3374,783,0
16314,sh.almond:spark-stubs_30_2.12:0.10.2,1,2813,140,0
16315,org.apache.jackrabbit:oak-core-spi:1.22.5,1,341,817,0
16316,org.springframework.boot:spring-boot-configuration-processor:2.3.3.RELEASE,1,1105,659,0
16317,org.wildfly.security:wildfly-elytron-mechanism-scram:1.10.4.Final,1,29,82,0
16318,org.powermock:powermock-module-junit4:1.7.4,1,63,153,0
16319,org.uberfire:uberfire-structure-backend:7.48.0.Final,1,309,1144,0
16320,com.mastfrog:giulius-threadpool:2.7.2,1,139,139,0
16321,it.unibo.tuprolog:dsl-core-js:0.17.0,1,36,0,0
16322,org.apache.geode:geode-tcp-server:1.12.1,1,77,89,0
16323,com.zhaofujun.nest:nest-ddd:2.2.1,1,923,736,0
16324,io.netty:netty-codec-http:4.1.21.Final,1,1047,3459,0
16325,com.squareup.retrofit:retrofit:1.7.1,1,264,459,0
16326,org.apache.httpcomponents:httpcore:4.3.3,1,506,1508,0
16327,org.pac4j:pac4j-saml:3.6.1,1,190,630,0
16328,org.clulab:fatdynet_2.11:0.3.0,1,1369,6066,0
16329,org.apache.httpcomponents:httpcore:4.3.2,1,0,0,0
16330,com.github.jnr:jnr-constants:0.9.11,1,685,2281,0
16331,io.spring.gradle:dependency-management-plugin:1.0.10.RELEASE,1,2502,3650,0
16332,org.json4s:json4s-ast_2.10:3.2.11,1,142,462,0
16333,com.github.jnr:jnr-constants:0.9.15,1,0,0,0
16334,org.apache.cxf:cxf-rt-frontend-jaxws:3.1.4,1,831,1122,0
16335,com.github.jasync-sql:jasync-pool:1.1.4,1,180,438,0
16336,org.glassfish.jersey.core:jersey-common:2.31,1,2184,6634,0
