number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
10,org.scommons.shogowada:scalajs-history_sjs1_2.12:0.15.0,13890,33095,29065,4030,10999,56189,1017580,55951,973966,org.scala-js:scalajs-library_2.12:1.1.0;org.scala-lang:scala-library:2.12.2;org.scommons.shogowada:scalajs-history_sjs1_2.12:0.15.0
11,io.swagger.parser.v3:swagger-parser-v3:2.0.24,0,15637,15076,561,223,0,0,17367,88465,io.swagger.core.v3:swagger-models:2.1.5;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.11.1;io.swagger.core.v3:swagger-core:2.1.5;jakarta.activation:jakarta.activation-api:1.2.1;io.swagger.core.v3:swagger-annotations:2.1.5;jakarta.validation:jakarta.validation-api:2.0.2;org.apache.commons:commons-lang3:3.7;com.fasterxml.jackson.core:jackson-annotations:2.11.1;com.fasterxml.jackson.core:jackson-databind:2.11.1;io.swagger.parser.v3:swagger-parser-v3:2.0.24;commons-io:commons-io:2.6;io.swagger.parser.v3:swagger-parser-core:2.0.24;com.fasterxml.jackson.core:jackson-core:2.11.1;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;org.slf4j:slf4j-api:1.7.25;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.1;org.yaml:snakeyaml:1.26
12,io.github.dsc-finance-open:yama-open-sdk:1.0.5,1976,11772,11575,197,88,4412,17181,4074,15446,com.squareup.okhttp3:okhttp:3.10.0;com.squareup.okio:okio:1.14.0;io.github.dsc-finance-open:yama-open-sdk:1.0.5;com.alibaba:fastjson:1.2.69
13,com.github.leozhang123:zaudit:0.2.1,0,25619,24808,811,310,0,0,30880,196002,org.apache.commons:commons-lang3:3.9;org.springframework:spring-context:5.2.2.RELEASE;org.springframework:spring-context-support:5.2.2.RELEASE;org.springframework:spring-core:5.2.2.RELEASE;org.springframework:spring-aop:5.2.2.RELEASE;com.github.leozhang123:zaudit:0.2.1;org.springframework:spring-jcl:5.2.2.RELEASE;org.springframework:spring-expression:5.2.2.RELEASE;org.aspectj:aspectjweaver:1.9.5;org.springframework:spring-beans:5.2.2.RELEASE;org.slf4j:slf4j-api:1.7.29;org.springframework:spring-web:5.2.2.RELEASE
14,io.joynr.java.messaging.websocket:joynr-websocket-common:1.15.2,3330,12481,12112,369,171,14085,81753,13816,71286,com.google.inject:guice:3.0;org.eclipse.jetty.websocket:websocket-api:9.2.13.v20150730;io.joynr.java.common:guice-integration:1.15.2;javax.inject:javax.inject:1;aopalliance:aopalliance:1.0;io.joynr.smrf.java:smrf-api:0.3.3;com.fasterxml.jackson.core:jackson-annotations:2.10.2;com.fasterxml.jackson.core:jackson-databind:2.10.2;io.joynr.java.messaging:messaging-common:1.15.2;io.joynr.java.messaging.websocket:joynr-websocket-common:1.15.2;com.fasterxml.jackson.core:jackson-core:2.10.2;io.joynr.smrf.java:smrf:0.3.3;org.slf4j:slf4j-api:1.7.25;com.google.flatbuffers:flatbuffers-java:1.10.0;io.joynr.java:javaapi:1.15.2;com.google.inject.extensions:guice-multibindings:3.0
15,net.sf.jeceira:jeceira:0.1.4,4639,17232,16784,448,276,16518,132239,15973,119842,commons-lang:commons-lang:2.0;xerces:xercesImpl:2.6.2;xerces:xmlParserAPIs:2.6.2;org.safehaus.jug:jug:2.0.0;com.aparzev:doka:0.1;com.aparzev:commons:0.2;log4j:log4j:1.2.9;commons-collections:commons-collections:3.1;net.sf.jeceira:jeceira:0.1.4
16,com.intuit.fuzzymatcher:fuzzy-matcher:1.0.4,6961,22139,21194,945,241,21600,311090,21288,245462,com.intuit.fuzzymatcher:fuzzy-matcher:1.0.4;org.apache.commons:commons-text:1.3;commons-codec:commons-codec:1.11;org.apache.lucene:lucene-analyzers-common:7.3.1;org.slf4j:slf4j-api:1.7.10;org.apache.lucene:lucene-core:7.3.1;org.apache.commons:commons-collections4:4.1;org.apache.commons:commons-lang3:3.1
17,eu.fbk.dh:KD-Models:0.1,2656,7172,6595,577,177,11544,105730,11642,93355,org.slf4j:slf4j-simple:1.7.21;eu.fbk.dh:KD-Models:0.1;org.slf4j:slf4j-api:1.7.21;com.google.guava:guava:19.0
18,net.sourceforge.jbizmo:jbizmo-commons-jsf:5.0.0,0,14002,13738,264,139,0,0,13942,20748,org.primefaces:primefaces:7.0;net.sourceforge.jbizmo:jbizmo-commons-jsf:5.0.0;jakarta.activation:jakarta.activation-api:1.2.1;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;org.slf4j:slf4j-api:1.7.25;net.sourceforge.jbizmo:jbizmo-commons:5.0.0
19,org.eclipse.dirigible:dirigible-database:5.6.0,0,62680,58416,4264,1278,0,0,93143,1172498,org.apache.commons:commons-dbcp2:2.2.0;com.google.inject.extensions:guice-persist:4.2.2;javax.xml.ws:jaxws-api:2.3.0;javax.xml.bind:jaxb-api:2.3.0;javax.inject:javax.inject:1;javax.activation:activation:1.1;org.javassist:javassist:3.21.0-GA;org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1.1;commons-logging:commons-logging:1.2;javax.annotation:jsr250-api:1.0;org.eclipse.dirigible:dirigible-database:5.6.0;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;com.fasterxml.jackson.core:jackson-core:2.9.10;org.eclipse.dirigible:dirigible-database-dynamic:5.6.0;io.swagger:swagger-jaxrs:1.5.24;jakarta.jws:jakarta.jws-api:2.1.0;jakarta.xml.ws:jakarta.xml.ws-api:2.3.3;org.apache.httpcomponents:httpcore:4.4.6;org.eclipse.dirigible:dirigible-database-api:5.6.0;org.apache.commons:commons-lang3:3.9;aopalliance:aopalliance:1.0;com.fasterxml.jackson.core:jackson-databind:2.9.10;com.sun.xml.fastinfoset:FastInfoset:1.2.16;jakarta.xml.soap:jakarta.xml.soap-api:1.4.2;org.quartz-scheduler:quartz:2.3.2;jakarta.activation:jakarta.activation-api:1.2.2;org.eclipse.persistence:jakarta.persistence:2.2.2;commons-io:commons-io:2.6;org.apache.cxf:cxf-rt-rs-service-description-common-openapi:3.3.4;org.apache.cxf:cxf-core:3.3.4;org.eclipse.dirigible:dirigible-database-persistence:5.6.0;org.apache.cxf:cxf-rt-frontend-jaxrs:3.3.4;com.sun.xml.messaging.saaj:saaj-impl:1.4.0-b03;commons-codec:commons-codec:1.10;org.eclipse.dirigible:dirigible-database-sql:5.6.0;org.codehaus.mojo:animal-sniffer-annotations:1.14;com.mchange:c3p0:0.9.5.4;org.slf4j:slf4j-api:1.7.7;com.google.j2objc:j2objc-annotations:1.1;com.google.inject:guice:4.2.2;org.apache.commons:commons-pool2:2.5.0;io.swagger:swagger-models:1.5.24;com.google.guava:guava:25.1-android;com.fasterxml.jackson.core:jackson-annotations:2.9.10;org.apache.httpcomponents:httpmime:4.5.3;org.jacorb:jacorb-omgapi:3.7;org.apache.cxf:cxf-rt-rs-service-description-swagger:3.3.4;org.checkerframework:checker-compat-qual:2.0.0;com.google.inject.extensions:guice-servlet:4.2.2;com.google.code.gson:gson:2.2.4;javax.xml.soap:javax.xml.soap-api:1.4.0;javax.annotation:javax.annotation-api:1.3.2;org.apache.cxf:cxf-rt-security:3.3.4;org.eclipse.dirigible:dirigible-database-data-models:5.6.0;jakarta.ws.rs:jakarta.ws.rs-api:2.1.5;org.apache.cxf:cxf-rt-rs-service-description-swagger-ui:3.3.4;org.eclipse.dirigible:dirigible-core-scheduler:5.6.0;org.reflections:reflections:0.9.11;org.apache.httpcomponents:httpclient:4.5.3;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.9.10;org.yaml:snakeyaml:1.23;org.eclipse.dirigible:dirigible-commons-xml2json:5.6.0;com.zaxxer:HikariCP-java7:2.4.13;org.codehaus.woodstox:stax2-api:3.1.4;io.swagger:swagger-core:1.5.24;org.eclipse.dirigible:dirigible-repository-api:5.6.0;com.mchange:mchange-commons-java:0.2.15;io.swagger:swagger-annotations:1.5.24;com.google.errorprone:error_prone_annotations:2.1.3;org.eclipse.dirigible:dirigible-commons-api:5.6.0;org.apache.geronimo.specs:geronimo-ws-metadata_2.0_spec:1.1.3;org.eclipse.dirigible:dirigible-commons-config:5.6.0;org.glassfish.jaxb:txw2:2.3.2;commons-fileupload:commons-fileupload:1.3.3;com.fasterxml.woodstox:woodstox-core:5.0.3;org.eclipse.dirigible:dirigible-api-facade-http:5.6.0;org.jboss.spec.javax.rmi:jboss-rmi-api_1.0_spec:1.0.6.Final;org.eclipse.dirigible:dirigible-engine-api:5.6.0;org.apache.cxf:cxf-rt-transports-http:3.3.4;com.sun.activation:javax.activation:1.2.0;org.jvnet.mimepull:mimepull:1.9.7;org.jvnet.staxex:stax-ex:1.7.8;jakarta.xml.bind:jakarta.xml.bind-api:2.3.3;com.google.code.findbugs:jsr305:3.0.2;javax.validation:validation-api:1.1.0.Final;org.glassfish.jaxb:jaxb-runtime:2.3.2;org.apache.ws.xmlschema:xmlschema-core:2.2.4;org.eclipse.dirigible:dirigible-api-facade-security:5.6.0;org.eclipse.dirigible:dirigible-database-data-structures:5.6.0;com.sun.istack:istack-commons-runtime:3.0.8
20,com.avast.clients.rabbitmq:rabbitmq-client-extras-protobuf_2.13:8.5.0,0,109899,79555,30344,2393,0,0,264279,10499675,org.scodec:scodec-bits_2.13:1.1.24;com.typesafe.scala-logging:scala-logging_2.13:3.9.2;org.typelevel:cats-core_2.13:2.4.2;com.google.guava:guava:30.0-android;com.google.code.gson:gson:2.8.6;com.avast.bytes:bytes-gpb:2.2.0;org.checkerframework:checker-compat-qual:2.5.5;com.google.protobuf:protobuf-java-util:3.15.6;org.scala-lang:scala-library:2.13.4;org.typelevel:cats-kernel_2.13:2.4.2;com.avast.clients.rabbitmq:rabbitmq-client-extras-protobuf_2.13:8.5.0;org.scala-lang.modules:scala-collection-compat_2.13:2.4.2;com.avast.clients.rabbitmq:rabbitmq-client-core_2.13:8.5.0;co.fs2:fs2-core_2.13:2.5.3;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.avast.bytes:bytes-core:2.2.0;org.xbib:jsr-305:1.0.0;com.avast.clients.rabbitmq:rabbitmq-client-api_2.13:8.5.0;com.avast.metrics:metrics-api:2.8.5;org.scala-lang:scala-reflect:2.13.0;com.avast.metrics:metrics-scala_2.13:2.8.5;com.google.errorprone:error_prone_annotations:2.3.4;org.typelevel:simulacrum-scalafix-annotations_2.13:0.5.4;org.typelevel:cats-effect_2.13:2.3.3;com.google.j2objc:j2objc-annotations:1.3;com.rabbitmq:amqp-client:5.11.0;com.google.protobuf:protobuf-java:3.15.6;org.slf4j:slf4j-api:1.7.26;com.google.code.findbugs:jsr305:3.0.2;com.google.guava:failureaccess:1.0.1
21,io.indigoengine:indigo-extras_sjs1_3.0.0-M3:0.6.0,0,20872,20872,0,806,0,0,0,0,org.scala-lang:scala3-library_sjs1_3.0.0-M3:3.0.0-M3;io.indigoengine:indigo-extras_sjs1_3.0.0-M3:0.6.0;io.indigoengine:indigo-shared_sjs1_3.0.0-M3:0.6.0;org.scala-lang:scala-library:2.13.4;org.scala-js:scalajs-library_2.13:1.3.1
22,ai.h2o:sparkling-water-core_2.11:3.30.1.3-1-2.4,0,165313,154402,10911,2233,0,0,180386,2924485,net.sf.jopt-simple:jopt-simple:4.6;com.jamesmurty.utils:java-xmlbuilder:0.4;org.python:jython:2.7.1b3;no.priv.garshol.duke:duke:1.2;com.google.oauth-client:google-oauth-client:1.23.0;com.github.fommil.netlib:netlib-native_ref-linux-x86_64:1.1;org.eclipse.jetty:jetty-jaas:9.4.11.v20180605;com.github.fommil:jniloader:1.1;com.google.http-client:google-http-client-jackson:1.23.0;commons-logging:commons-logging:1.2;org.eclipse.jetty:jetty-server:9.4.11.v20180605;org.codehaus.jackson:jackson-core-asl:1.9.11;org.threeten:threetenbp:1.3.3;ai.h2o:sparkling-water-core_2.11:3.30.1.3-1-2.4;ai.h2o:h2o-ext-jython-cfunc:3.30.1.3;org.openjdk.jmh:jmh-core:1.21;ai.h2o:h2o-automl:3.30.1.3;ai.h2o:h2o-algos:3.30.1.3;com.google.auth:google-auth-library-oauth2-http:0.9.0;ai.h2o:h2o-genmodel-ext-xgboost:3.30.1.3;org.eclipse.jetty.websocket:websocket-client:9.4.11.v20180605;commons-lang:commons-lang:2.6;com.amazonaws:aws-java-sdk-core:1.10.77;javax.servlet:javax.servlet-api:3.1.0;com.github.fommil.netlib:netlib-native_system-linux-armhf:1.1;org.apache.httpcomponents:httpcore:4.4.4;ai.h2o:sparkling-water-utils_2.11:3.30.1.3-1-2.4;commons-io:commons-io:2.4;ai.h2o:h2o-security:3.30.1.3;com.github.fommil.netlib:netlib-native_ref-win-x86_64:1.1;com.github.fommil.netlib:native_system-java:1.1;org.apache.httpcomponents:httpmime:4.5.2;ai.h2o:h2o-avro-parser:3.30.1.3;org.javassist:javassist:3.25.0-GA;ai.h2o:h2o-hive:3.30.1.3;ai.h2o:h2o-genmodel:3.30.1.3;ai.h2o:h2o-tree-api:0.3.17;ai.h2o:xgboost4j-linux-gpuv4:1.0.0.11;com.google.code.gson:gson:2.6.2;net.sourceforge.f2j:arpack_combined_all:0.1;net.sf.opencsv:opencsv:2.3;org.eclipse.jetty:jetty-http:9.4.11.v20180605;com.google.cloud:google-cloud-storage:1.19.0;ai.h2o:h2o-webserver-iface:3.30.1.3;com.google.cloud:google-cloud-core:1.19.0;ai.h2o:xgboost4j-linux-minimal:1.0.0.11;com.google.api:gax:1.19.0;com.google.api.grpc:proto-google-iam-v1:0.2.1;io.grpc:grpc-context:1.9.0;org.eclipse.jetty:jetty-servlet:9.4.11.v20180605;com.github.fommil.netlib:netlib-native_system-osx-x86_64:1.1;org.eclipse.jetty.websocket:websocket-server:9.4.11.v20180605;com.google.api:gax-httpjson:0.36.0;ai.h2o:sparkling-water-extensions_2.11:3.30.1.3-1-2.4;org.eclipse.jetty:jetty-xml:9.4.11.v20180605;com.google.apis:google-api-services-storage:v1-rev114-1.23.0;com.google.protobuf:protobuf-java-util:3.5.1;com.google.http-client:google-http-client:1.23.0;org.eclipse.jetty:jetty-util:9.4.11.v20180605;gov.nist.math:jama:1.0.3;pl.edu.icm:JLargeArrays:1.5;ai.h2o:h2o-ext-xgboost:3.30.1.3;com.google.auth:google-auth-library-credentials:0.9.0;ai.h2o:xgboost4j-osx-minimal:1.0.0.11;org.eclipse.jetty:jetty-continuation:9.4.11.v20180605;org.scala-lang.modules:scala-java8-compat_2.12:0.8.0;net.java.dev.jets3t:jets3t:0.9.0;ai.h2o:h2o-jaas-pam:3.30.1.3;org.kohsuke:libpam4j:1.8;com.github.fommil.netlib:netlib-native_ref-linux-armhf:1.1;com.google.code.findbugs:jsr305:3.0.1;org.eclipse.jetty.websocket:websocket-common:9.4.11.v20180605;javax.xml.bind:jaxb-api:2.3.0;com.amazonaws:aws-java-sdk-kms:1.10.77;com.google.api-client:google-api-client:1.23.0;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.5.3;com.github.fommil.netlib:netlib-native_system-win-x86_64:1.1;ai.h2o:xgboost-predictor:0.3.17;com.google.api.grpc:proto-google-common-protos:1.1.1;joda-time:joda-time:2.9.9;com.amazonaws:aws-java-sdk-s3:1.10.77;com.google.api:api-common:1.3.0;ai.h2o:h2o-web:3.30.1.3;org.xerial.snappy:snappy-java:1.1.7;ai.h2o:h2o-ext-steam:3.30.1.3;com.github.fommil.netlib:native_ref-java:1.1;org.apache.commons:commons-math3:3.3;com.github.wendykierp:JTransforms:3.1;com.github.fommil.netlib:netlib-native_ref-osx-x86_64:1.1;ai.h2o:h2o-logger:3.30.1.3;com.google.errorprone:error_prone_annotations:2.2.0;com.google.cloud:google-cloud-core-http:1.19.0;com.googlecode.matrix-toolkits-java:mtj:1.0.4;ai.h2o:h2o-orc-parser:3.30.1.3;ai.h2o:h2o-parquet-parser:3.30.1.3;com.google.guava:guava:20.0;com.google.http-client:google-http-client-appengine:1.23.0;com.fasterxml.jackson.core:jackson-core:2.1.3;org.eclipse.jetty.websocket:websocket-servlet:9.4.11.v20180605;commons-codec:commons-codec:1.9;ai.h2o:h2o-persist-s3:3.30.1.3;net.java.dev.jna:jna:4.0.0;org.eclipse.jetty:jetty-io:9.4.11.v20180605;log4j:log4j:1.2.17;org.apache.httpcomponents:httpclient:4.5.2;com.github.fommil.netlib:netlib-native_system-linux-x86_64:1.1;io.opencensus:opencensus-contrib-http-util:0.11.1;org.eclipse.jetty:jetty-servlets:9.4.11.v20180605;ai.h2o:h2o-persist-gcs:3.30.1.3;ai.h2o:xgboost4j_2.12:1.0.0.11;ai.h2o:h2o-jetty-9:3.30.1.3;com.google.http-client:google-http-client-jackson2:1.23.0;io.opencensus:opencensus-api:0.11.1;org.eclipse.jetty:jetty-client:9.4.11.v20180605;com.typesafe:config:1.3.3;ai.h2o:h2o-persist-hdfs:3.30.1.3;com.google.protobuf:protobuf-java:3.5.1;org.eclipse.jetty:jetty-security:9.4.11.v20180605;com.typesafe.akka:akka-actor_2.12:2.5.23;org.eclipse.jetty:jetty-proxy:9.4.11.v20180605;org.eclipse.jetty.websocket:websocket-api:9.4.11.v20180605;ai.h2o:h2o-core:3.30.1.3;ai.h2o:sparkling-water-repl_2.11:3.30.1.3-1-2.4;com.github.fommil.netlib:core:1.1.2
23,org.netbeans.modules:org-netbeans-modules-xml-text:RELEASE122,0,53166,50651,2515,431,0,0,57339,641150,org.netbeans.modules:org-netbeans-core:RELEASE122;org.netbeans.api:org-openide-explorer:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-errorstripe:RELEASE122;org.netbeans.api:org-netbeans-modules-sampler:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-document:RELEASE122;org.netbeans.api:org-openide-filesystems:RELEASE122;org.netbeans.api:org-openide-windows:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-lib2:RELEASE122;org.netbeans.api:org-netbeans-swing-tabcontrol:RELEASE122;org.netbeans.api:org-netbeans-modules-queries:RELEASE122;org.netbeans.api:org-netbeans-modules-editor:RELEASE122;org.netbeans.modules:org-netbeans-modules-options-keymap:RELEASE122;org.ow2.asm:asm-tree:8.0.1;org.netbeans.modules:org-netbeans-modules-masterfs:RELEASE122;org.netbeans.api:org-netbeans-spi-quicksearch:RELEASE122;org.netbeans.api:org-netbeans-api-xml:RELEASE122;org.netbeans.api:org-netbeans-modules-csl-api:RELEASE122;org.netbeans.modules:org-netbeans-bootstrap:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-deprecated-pre65formatting:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-errorstripe-api:RELEASE122;org.netbeans.api:org-openide-io:RELEASE122;org.netbeans.api:org-openide-util-lookup:RELEASE122;org.netbeans.api:org-netbeans-libs-asm:RELEASE122;org.netbeans.modules:org-netbeans-modules-xml-text:RELEASE122;org.netbeans.modules:org-netbeans-core-startup:RELEASE122;org.netbeans.api:org-netbeans-api-templates:RELEASE122;org.netbeans.api:org-openide-nodes:RELEASE122;org.ow2.asm:asm:8.0.1;org.netbeans.api:org-netbeans-api-intent:RELEASE122;org.netbeans.api:org-netbeans-api-search:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-breadcrumbs:RELEASE122;org.netbeans.modules:org-netbeans-modules-parsing-lucene:RELEASE122;org.netbeans.api:org-netbeans-modules-keyring:RELEASE122;org.netbeans.api:org-netbeans-modules-refactoring-api:RELEASE122;org.netbeans.api:org-openide-loaders:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-fold:RELEASE122;org.netbeans.api:org-openide-util:RELEASE122;org.netbeans.api:org-netbeans-modules-parsing-indexing:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-indent-support:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-settings:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-guards:RELEASE122;org.netbeans.api:org-netbeans-modules-diff:RELEASE122;org.netbeans.api:org-netbeans-api-io:RELEASE122;org.netbeans.api:org-netbeans-api-java-classpath:RELEASE122;org.netbeans.api:org-netbeans-spi-navigator:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-settings-storage:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-indent:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-lib:RELEASE122;org.netbeans.api:org-netbeans-modules-projectuiapi-base:RELEASE122;org.netbeans.modules:org-netbeans-core-ui:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-bracesmatching:RELEASE122;org.netbeans.api:org-netbeans-swing-plaf:RELEASE122;org.apache.lucene:lucene-core:3.6.2;org.netbeans.api:org-netbeans-modules-parsing-api:RELEASE122;org.netbeans.api:org-netbeans-api-progress-nb:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-fold-nbui:RELEASE122;org.netbeans.api:org-netbeans-core-multiview:RELEASE122;org.ow2.asm:asm-commons:8.0.1;org.netbeans.api:org-netbeans-modules-editor-settings-lib:RELEASE122;org.netbeans.api:org-netbeans-modules-xml-core:RELEASE122;org.netbeans.api:org-netbeans-spi-editor-hints:RELEASE122;org.netbeans.api:org-netbeans-api-progress:RELEASE122;org.netbeans.api:org-netbeans-libs-lucene:RELEASE122;org.netbeans.modules:org-netbeans-core-startup-base:RELEASE122;org.netbeans.modules:org-netbeans-modules-project-indexingbridge:RELEASE122;org.netbeans.api:org-openide-util-ui:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-mimelookup:RELEASE122;org.netbeans.api:org-netbeans-api-annotations-common:RELEASE122;org.netbeans.api:org-netbeans-modules-csl-types:RELEASE122;org.netbeans.api:org-netbeans-modules-jumpto:RELEASE122;org.netbeans.api:org-netbeans-spi-tasklist:RELEASE122;org.ow2.asm:asm-analysis:8.0.1;org.netbeans.api:org-netbeans-modules-editor-codetemplates:RELEASE122;org.netbeans.api:org-netbeans-modules-options-api:RELEASE122;org.netbeans.api:org-netbeans-modules-projectapi:RELEASE122;org.netbeans.modules:org-netbeans-modules-options-editor:RELEASE122;org.netbeans.api:org-openide-awt:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-util:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-completion:RELEASE122;org.netbeans.api:org-openide-dialogs:RELEASE122;org.netbeans.api:org-netbeans-modules-lexer:RELEASE122;org.netbeans.api:org-netbeans-modules-xml-lexer:RELEASE122;org.netbeans.api:org-openide-text:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-structure:RELEASE122;org.netbeans.api:org-netbeans-api-scripting:RELEASE122;org.netbeans.api:org-openide-filesystems-nb:RELEASE122;org.netbeans.api:org-openide-modules:RELEASE122;org.netbeans.api:org-netbeans-swing-outline:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-actions:RELEASE122;org.netbeans.api:org-openide-actions:RELEASE122
24,org.dkpro.core:dkpro-core-rftagger-asl:2.2.0,0,46807,44667,2140,442,0,0,46109,448875,org.springframework:spring-aop:4.3.26.RELEASE;org.dkpro.core:dkpro-core-api-metadata-asl:2.2.0;org.apache.uima:uimaj-document-annotation:3.1.1;javax.xml.bind:jaxb-api:2.3.1;eu.openminted.share.annotations:omtd-share-annotations-api:3.0.2.7;javax.annotation:javax.annotation-api:1.3.2;org.apache.commons:commons-lang3:3.8.1;commons-logging:commons-logging:1.2;org.bitbucket.mstrobel:procyon-compilertools:0.5.32;org.dkpro.core:dkpro-core-api-segmentation-asl:2.2.0;com.sun.xml.bind:jaxb-impl:2.3.1;org.dkpro.core:dkpro-core-rftagger-asl:2.2.0;org.dkpro.core:dkpro-core-api-lexmorph-asl:2.2.0;org.apache.uima:uimafit-core:3.1.0;org.apache.ivy:ivy:2.5.0;org.springframework:spring-context:4.3.26.RELEASE;com.sun.xml.bind:jaxb-core:2.3.0.1;org.tukaani:xz:1.8;org.springframework:spring-core:4.3.26.RELEASE;org.springframework:spring-expression:4.3.26.RELEASE;commons-logging:commons-logging-api:1.1;org.codehaus.plexus:plexus-utils:2.0.6;org.springframework:spring-beans:4.3.26.RELEASE;org.apache.uima:uimaj-core:3.1.1;org.dkpro.core:dkpro-core-api-resources-asl:2.2.0;org.bitbucket.mstrobel:procyon-core:0.5.32;org.apache.maven:maven-model:3.0.5;javax.activation:javax.activation-api:1.2.0;org.slf4j:slf4j-api:1.7.25;org.apache.commons:commons-compress:1.20;commons-io:commons-io:2.8.0;org.dkpro.core:dkpro-core-api-parameter-asl:2.2.0
25,com.typesafe.play:play-json_sjs1_2.12:2.10.0-RC1,0,37030,30994,6036,12164,0,0,64595,1598297,org.scala-lang:scala-reflect:2.12.13;org.scala-lang:scala-library:2.12.13;org.scala-js:scalajs-library_2.12:1.3.1;com.typesafe.play:play-json_sjs1_2.12:2.10.0-RC1;com.typesafe.play:play-functional_sjs1_2.12:2.10.0-RC1
26,net.sourceforge.pmd:pmd-visualforce:6.32.0,15349,44878,42939,1939,627,42483,469989,41637,389724,org.openjdk.jol:jol-core:0.4;javax.inject:javax.inject:1;com.beust:jcommander:1.48;antlr:antlr:2.7.7;org.slf4j:slf4j-api:1.7.20;com.google.code.gson:gson:2.8.5;net.sourceforge.saxon:saxon:9.1.0.8;org.apache.commons:commons-lang3:3.8.1;cglib:cglib:3.2.0;org.apache.ant:ant-launcher:1.9.4;org.antlr:antlr-runtime:3.5.2;org.antlr:stringtemplate:3.2.1;org.antlr:antlr4-runtime:4.7.2;org.ow2.asm:asm:9.1;org.apache.ant:ant:1.9.4;net.sourceforge.pmd:pmd-visualforce:6.32.0;org.yaml:snakeyaml:1.26;aopalliance:aopalliance:1.0;ch.qos.logback:logback-core:1.2.3;com.google.errorprone:error_prone_annotations:2.1.3;net.sourceforge.pmd:pmd-core:6.32.0;commons-io:commons-io:2.6;org.codehaus.mojo:animal-sniffer-annotations:1.14;com.google.j2objc:j2objc-annotations:1.1;net.sourceforge.pmd:pmd-apex-jorje:6.32.0;com.google.code.findbugs:jsr305:3.0.2;net.sourceforge.pmd:pmd-apex:6.32.0;ch.qos.logback:logback-classic:1.2.3
27,org.webjars.npm:string.prototype.trimend:1.0.2,346,2717,2714,3,8,0,0,0,0,org.webjars.npm:has-tostringtag:1.0.0;org.webjars.npm:internal-slot:1.0.3;org.webjars.npm:object-keys:1.1.1;org.webjars.npm:is-boolean-object:1.1.1;org.webjars.npm:object-inspect:1.11.0;org.webjars.npm:is-regex:1.1.4;org.webjars.npm:es-abstract:1.18.4;org.webjars.npm:string.prototype.trimend:1.0.2;org.webjars.npm:is-negative-zero:2.0.1;org.webjars.npm:has:1.0.3;org.webjars.npm:call-bind:1.0.2;org.webjars.npm:side-channel:1.0.4;org.webjars.npm:function-bind:1.1.1;org.webjars.npm:is-number-object:1.0.5;org.webjars.npm:unbox-primitive:1.0.1;org.webjars.npm:has-symbols:1.0.2;org.webjars.npm:es-to-primitive:1.2.1;org.webjars.npm:has-bigints:1.0.1;org.webjars.npm:is-date-object:1.0.5;org.webjars.npm:get-intrinsic:1.1.1;org.webjars.npm:is-symbol:1.0.4;org.webjars.npm:object.assign:4.1.2;org.webjars.npm:string.prototype.trimstart:1.0.4;org.webjars.npm:which-boxed-primitive:1.0.2;org.webjars.npm:is-bigint:1.0.2;org.webjars.npm:is-string:1.0.6;org.webjars.npm:define-properties:1.1.3;org.webjars.npm:is-callable:1.2.3
28,org.webjars.npm:multimatch:4.0.0,323,2637,2635,2,9,0,0,0,0,org.webjars.npm:concat-map:0.0.1;org.webjars.npm:minimatch:3.0.4;org.webjars.npm:balanced-match:1.0.2;org.webjars.npm:types__minimatch:3.0.4;org.webjars.npm:multimatch:4.0.0;org.webjars.npm:brace-expansion:1.1.11;org.webjars.npm:array-differ:3.0.0;org.webjars.npm:arrify:2.0.1;org.webjars.npm:array-union:2.1.0
