number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
22,ai.h2o:sparkling-water-core_2.11:3.30.1.3-1-2.4,0,163655,153606,10049,2199,0,0,180344,2923687,net.sf.jopt-simple:jopt-simple:4.6;com.jamesmurty.utils:java-xmlbuilder:0.4;org.python:jython:2.7.1b3;no.priv.garshol.duke:duke:1.2;com.google.oauth-client:google-oauth-client:1.23.0;com.github.fommil.netlib:netlib-native_ref-linux-x86_64:1.1;org.eclipse.jetty:jetty-jaas:9.4.11.v20180605;com.github.fommil:jniloader:1.1;com.google.http-client:google-http-client-jackson:1.23.0;commons-logging:commons-logging:1.2;org.eclipse.jetty:jetty-server:9.4.11.v20180605;org.codehaus.jackson:jackson-core-asl:1.9.11;org.threeten:threetenbp:1.3.3;ai.h2o:sparkling-water-core_2.11:3.30.1.3-1-2.4;ai.h2o:h2o-ext-jython-cfunc:3.30.1.3;org.openjdk.jmh:jmh-core:1.21;ai.h2o:h2o-automl:3.30.1.3;ai.h2o:h2o-algos:3.30.1.3;com.google.auth:google-auth-library-oauth2-http:0.9.0;ai.h2o:h2o-genmodel-ext-xgboost:3.30.1.3;org.eclipse.jetty.websocket:websocket-client:9.4.11.v20180605;commons-lang:commons-lang:2.6;com.amazonaws:aws-java-sdk-core:1.10.77;javax.servlet:javax.servlet-api:3.1.0;com.github.fommil.netlib:netlib-native_system-linux-armhf:1.1;org.apache.httpcomponents:httpcore:4.4.4;ai.h2o:sparkling-water-utils_2.11:3.30.1.3-1-2.4;commons-io:commons-io:2.4;ai.h2o:h2o-security:3.30.1.3;com.github.fommil.netlib:netlib-native_ref-win-x86_64:1.1;com.github.fommil.netlib:native_system-java:1.1;org.apache.httpcomponents:httpmime:4.5.2;ai.h2o:h2o-avro-parser:3.30.1.3;org.javassist:javassist:3.25.0-GA;ai.h2o:h2o-hive:3.30.1.3;ai.h2o:h2o-genmodel:3.30.1.3;ai.h2o:h2o-tree-api:0.3.17;ai.h2o:xgboost4j-linux-gpuv4:1.0.0.11;com.google.code.gson:gson:2.6.2;net.sourceforge.f2j:arpack_combined_all:0.1;net.sf.opencsv:opencsv:2.3;org.eclipse.jetty:jetty-http:9.4.11.v20180605;com.google.cloud:google-cloud-storage:1.19.0;ai.h2o:h2o-webserver-iface:3.30.1.3;com.google.cloud:google-cloud-core:1.19.0;ai.h2o:xgboost4j-linux-minimal:1.0.0.11;com.google.api:gax:1.19.0;com.google.api.grpc:proto-google-iam-v1:0.2.1;io.grpc:grpc-context:1.9.0;org.eclipse.jetty:jetty-servlet:9.4.11.v20180605;com.github.fommil.netlib:netlib-native_system-osx-x86_64:1.1;org.eclipse.jetty.websocket:websocket-server:9.4.11.v20180605;com.google.api:gax-httpjson:0.36.0;ai.h2o:sparkling-water-extensions_2.11:3.30.1.3-1-2.4;org.eclipse.jetty:jetty-xml:9.4.11.v20180605;com.google.apis:google-api-services-storage:v1-rev114-1.23.0;com.google.protobuf:protobuf-java-util:3.5.1;com.google.http-client:google-http-client:1.23.0;org.eclipse.jetty:jetty-util:9.4.11.v20180605;gov.nist.math:jama:1.0.3;pl.edu.icm:JLargeArrays:1.5;ai.h2o:h2o-ext-xgboost:3.30.1.3;com.google.auth:google-auth-library-credentials:0.9.0;ai.h2o:xgboost4j-osx-minimal:1.0.0.11;org.eclipse.jetty:jetty-continuation:9.4.11.v20180605;org.scala-lang.modules:scala-java8-compat_2.12:0.8.0;net.java.dev.jets3t:jets3t:0.9.0;ai.h2o:h2o-jaas-pam:3.30.1.3;org.kohsuke:libpam4j:1.8;com.github.fommil.netlib:netlib-native_ref-linux-armhf:1.1;com.google.code.findbugs:jsr305:3.0.1;org.eclipse.jetty.websocket:websocket-common:9.4.11.v20180605;javax.xml.bind:jaxb-api:2.3.0;com.amazonaws:aws-java-sdk-kms:1.10.77;com.google.api-client:google-api-client:1.23.0;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.5.3;com.github.fommil.netlib:netlib-native_system-win-x86_64:1.1;ai.h2o:xgboost-predictor:0.3.17;com.google.api.grpc:proto-google-common-protos:1.1.1;joda-time:joda-time:2.9.9;com.amazonaws:aws-java-sdk-s3:1.10.77;com.google.api:api-common:1.3.0;ai.h2o:h2o-web:3.30.1.3;org.xerial.snappy:snappy-java:1.1.7;ai.h2o:h2o-ext-steam:3.30.1.3;com.github.fommil.netlib:native_ref-java:1.1;org.apache.commons:commons-math3:3.3;com.github.wendykierp:JTransforms:3.1;com.github.fommil.netlib:netlib-native_ref-osx-x86_64:1.1;ai.h2o:h2o-logger:3.30.1.3;com.google.errorprone:error_prone_annotations:2.2.0;com.google.cloud:google-cloud-core-http:1.19.0;com.googlecode.matrix-toolkits-java:mtj:1.0.4;ai.h2o:h2o-orc-parser:3.30.1.3;ai.h2o:h2o-parquet-parser:3.30.1.3;com.google.guava:guava:20.0;com.google.http-client:google-http-client-appengine:1.23.0;com.fasterxml.jackson.core:jackson-core:2.1.3;org.eclipse.jetty.websocket:websocket-servlet:9.4.11.v20180605;commons-codec:commons-codec:1.9;ai.h2o:h2o-persist-s3:3.30.1.3;net.java.dev.jna:jna:4.0.0;org.eclipse.jetty:jetty-io:9.4.11.v20180605;log4j:log4j:1.2.17;org.apache.httpcomponents:httpclient:4.5.2;com.github.fommil.netlib:netlib-native_system-linux-x86_64:1.1;io.opencensus:opencensus-contrib-http-util:0.11.1;org.eclipse.jetty:jetty-servlets:9.4.11.v20180605;ai.h2o:h2o-persist-gcs:3.30.1.3;ai.h2o:xgboost4j_2.12:1.0.0.11;ai.h2o:h2o-jetty-9:3.30.1.3;com.google.http-client:google-http-client-jackson2:1.23.0;io.opencensus:opencensus-api:0.11.1;org.eclipse.jetty:jetty-client:9.4.11.v20180605;com.typesafe:config:1.3.3;ai.h2o:h2o-persist-hdfs:3.30.1.3;com.google.protobuf:protobuf-java:3.5.1;org.eclipse.jetty:jetty-security:9.4.11.v20180605;com.typesafe.akka:akka-actor_2.12:2.5.23;org.eclipse.jetty:jetty-proxy:9.4.11.v20180605;org.eclipse.jetty.websocket:websocket-api:9.4.11.v20180605;ai.h2o:h2o-core:3.30.1.3;ai.h2o:sparkling-water-repl_2.11:3.30.1.3-1-2.4;com.github.fommil.netlib:core:1.1.2
23,org.netbeans.modules:org-netbeans-modules-xml-text:RELEASE122,0,48914,46449,2465,756,0,0,57339,640072,org.netbeans.modules:org-netbeans-core:RELEASE122;org.netbeans.api:org-openide-explorer:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-errorstripe:RELEASE122;org.netbeans.api:org-netbeans-modules-sampler:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-document:RELEASE122;org.netbeans.api:org-openide-filesystems:RELEASE122;org.netbeans.api:org-openide-windows:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-lib2:RELEASE122;org.netbeans.api:org-netbeans-swing-tabcontrol:RELEASE122;org.netbeans.api:org-netbeans-modules-queries:RELEASE122;org.netbeans.api:org-netbeans-modules-editor:RELEASE122;org.netbeans.modules:org-netbeans-modules-options-keymap:RELEASE122;org.ow2.asm:asm-tree:8.0.1;org.netbeans.modules:org-netbeans-modules-masterfs:RELEASE122;org.netbeans.api:org-netbeans-spi-quicksearch:RELEASE122;org.netbeans.api:org-netbeans-api-xml:RELEASE122;org.netbeans.api:org-netbeans-modules-csl-api:RELEASE122;org.netbeans.modules:org-netbeans-bootstrap:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-deprecated-pre65formatting:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-errorstripe-api:RELEASE122;org.netbeans.api:org-openide-io:RELEASE122;org.netbeans.api:org-openide-util-lookup:RELEASE122;org.netbeans.api:org-netbeans-libs-asm:RELEASE122;org.netbeans.modules:org-netbeans-modules-xml-text:RELEASE122;org.netbeans.modules:org-netbeans-core-startup:RELEASE122;org.netbeans.api:org-netbeans-api-templates:RELEASE122;org.netbeans.api:org-openide-nodes:RELEASE122;org.ow2.asm:asm:8.0.1;org.netbeans.api:org-netbeans-api-intent:RELEASE122;org.netbeans.api:org-netbeans-api-search:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-breadcrumbs:RELEASE122;org.netbeans.modules:org-netbeans-modules-parsing-lucene:RELEASE122;org.netbeans.api:org-netbeans-modules-keyring:RELEASE122;org.netbeans.api:org-netbeans-modules-refactoring-api:RELEASE122;org.netbeans.api:org-openide-loaders:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-fold:RELEASE122;org.netbeans.api:org-openide-util:RELEASE122;org.netbeans.api:org-netbeans-modules-parsing-indexing:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-indent-support:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-settings:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-guards:RELEASE122;org.netbeans.api:org-netbeans-modules-diff:RELEASE122;org.netbeans.api:org-netbeans-api-io:RELEASE122;org.netbeans.api:org-netbeans-api-java-classpath:RELEASE122;org.netbeans.api:org-netbeans-spi-navigator:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-settings-storage:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-indent:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-lib:RELEASE122;org.netbeans.api:org-netbeans-modules-projectuiapi-base:RELEASE122;org.netbeans.modules:org-netbeans-core-ui:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-bracesmatching:RELEASE122;org.netbeans.api:org-netbeans-swing-plaf:RELEASE122;org.apache.lucene:lucene-core:3.6.2;org.netbeans.api:org-netbeans-modules-parsing-api:RELEASE122;org.netbeans.api:org-netbeans-api-progress-nb:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-fold-nbui:RELEASE122;org.netbeans.api:org-netbeans-core-multiview:RELEASE122;org.ow2.asm:asm-commons:8.0.1;org.netbeans.api:org-netbeans-modules-editor-settings-lib:RELEASE122;org.netbeans.api:org-netbeans-modules-xml-core:RELEASE122;org.netbeans.api:org-netbeans-spi-editor-hints:RELEASE122;org.netbeans.api:org-netbeans-api-progress:RELEASE122;org.netbeans.api:org-netbeans-libs-lucene:RELEASE122;org.netbeans.modules:org-netbeans-core-startup-base:RELEASE122;org.netbeans.modules:org-netbeans-modules-project-indexingbridge:RELEASE122;org.netbeans.api:org-openide-util-ui:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-mimelookup:RELEASE122;org.netbeans.api:org-netbeans-api-annotations-common:RELEASE122;org.netbeans.api:org-netbeans-modules-csl-types:RELEASE122;org.netbeans.api:org-netbeans-modules-jumpto:RELEASE122;org.netbeans.api:org-netbeans-spi-tasklist:RELEASE122;org.ow2.asm:asm-analysis:8.0.1;org.netbeans.api:org-netbeans-modules-editor-codetemplates:RELEASE122;org.netbeans.api:org-netbeans-modules-options-api:RELEASE122;org.netbeans.api:org-netbeans-modules-projectapi:RELEASE122;org.netbeans.modules:org-netbeans-modules-options-editor:RELEASE122;org.netbeans.api:org-openide-awt:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-util:RELEASE122;org.netbeans.api:org-netbeans-modules-editor-completion:RELEASE122;org.netbeans.api:org-openide-dialogs:RELEASE122;org.netbeans.api:org-netbeans-modules-lexer:RELEASE122;org.netbeans.api:org-netbeans-modules-xml-lexer:RELEASE122;org.netbeans.api:org-openide-text:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-structure:RELEASE122;org.netbeans.api:org-netbeans-api-scripting:RELEASE122;org.netbeans.api:org-openide-filesystems-nb:RELEASE122;org.netbeans.api:org-openide-modules:RELEASE122;org.netbeans.api:org-netbeans-swing-outline:RELEASE122;org.netbeans.modules:org-netbeans-modules-editor-actions:RELEASE122;org.netbeans.api:org-openide-actions:RELEASE122
24,com.aoindustries:aoserv-backup:1.84.17,3189,35974,35606,368,195,13060,52799,12873,43046,com.aoindustries:ao-io-unix:3.0.1;com.aoindustries:ao-security:2.3.0;com.aoindustries:ao-net-types:1.3.0;com.aoindustries:aoserv-client:1.84.16;com.aoindustries:ao-tlds:1.2.0;com.aoindustries:ao-tempfiles:2.0.0;com.aoindustries:ao-sql:1.0.1;com.aoindustries:ao-collections:1.2.0;com.aoindustries:aoserv-daemon-client:1.84.17;com.aoindustries:aoserv-backup:1.84.17;com.aoindustries:aocode-public:4.9.0;com.aoindustries:ao-lang:4.17.0
25,org.tpolecat:natchez-jaeger_2.12:0.0.14-M3,0,97275,65919,31356,15282,0,0,217723,6731303,io.jaegertracing:jaeger-core:1.4.0;javax.annotation:javax.annotation-api:1.3.2;io.jaegertracing:jaeger-tracerresolver:1.4.0;com.google.code.gson:gson:2.8.6;org.scala-lang.modules:scala-collection-compat_2.12:2.1.6;org.jetbrains.kotlin:kotlin-stdlib:1.3.50;org.typelevel:cats-kernel_2.12:2.3.0-M2;org.tpolecat:natchez-jaeger_2.12:0.0.14-M3;org.typelevel:cats-core_2.12:2.3.0-M2;org.jetbrains.kotlin:kotlin-stdlib-common:1.3.50;org.jetbrains:annotations:13.0;io.opentracing:opentracing-api:0.33.0;io.opentracing.contrib:opentracing-tracerresolver:0.1.8;org.scala-lang:scala-library:2.12.12;com.squareup.okio:okio:2.2.2;io.jaegertracing:jaeger-thrift:1.4.0;org.tpolecat:natchez-core_2.12:0.0.14-M3;io.opentracing:opentracing-noop:0.33.0;io.jaegertracing:jaeger-client:1.4.0;com.squareup.okhttp3:okhttp:4.2.2;org.typelevel:simulacrum-scalafix-annotations_2.12:0.5.1;org.typelevel:cats-effect_2.12:2.3.0-M1;io.opentracing:opentracing-util:0.33.0;org.apache.thrift:libthrift:0.13.0;org.slf4j:slf4j-api:1.7.28
26,org.dkpro.core:dkpro-core-rftagger-asl:2.2.0,0,39977,38141,1836,684,0,0,46106,449400,org.springframework:spring-aop:4.3.26.RELEASE;org.dkpro.core:dkpro-core-api-metadata-asl:2.2.0;org.apache.uima:uimaj-document-annotation:3.1.1;javax.xml.bind:jaxb-api:2.3.1;eu.openminted.share.annotations:omtd-share-annotations-api:3.0.2.7;javax.annotation:javax.annotation-api:1.3.2;org.apache.commons:commons-lang3:3.8.1;commons-logging:commons-logging:1.2;org.bitbucket.mstrobel:procyon-compilertools:0.5.32;org.dkpro.core:dkpro-core-api-segmentation-asl:2.2.0;com.sun.xml.bind:jaxb-impl:2.3.1;org.dkpro.core:dkpro-core-rftagger-asl:2.2.0;org.dkpro.core:dkpro-core-api-lexmorph-asl:2.2.0;org.apache.uima:uimafit-core:3.1.0;org.apache.ivy:ivy:2.5.0;org.springframework:spring-context:4.3.26.RELEASE;com.sun.xml.bind:jaxb-core:2.3.0.1;org.tukaani:xz:1.8;org.springframework:spring-core:4.3.26.RELEASE;org.springframework:spring-expression:4.3.26.RELEASE;commons-logging:commons-logging-api:1.1;org.codehaus.plexus:plexus-utils:2.0.6;org.springframework:spring-beans:4.3.26.RELEASE;org.apache.uima:uimaj-core:3.1.1;org.dkpro.core:dkpro-core-api-resources-asl:2.2.0;org.bitbucket.mstrobel:procyon-core:0.5.32;org.apache.maven:maven-model:3.0.5;javax.activation:javax.activation-api:1.2.0;org.slf4j:slf4j-api:1.7.25;org.apache.commons:commons-compress:1.20;commons-io:commons-io:2.8.0;org.dkpro.core:dkpro-core-api-parameter-asl:2.2.0
27,pl.tkowalcz.tjahzi:loki-protobuf:0.9.4,13605,36042,33814,2228,627,69716,704208,73510,654200,io.grpc:grpc-stub:1.32.1;com.google.protobuf:protobuf-java:3.12.0;com.google.code.gson:gson:2.8.6;com.google.errorprone:error_prone_annotations:2.3.4;org.checkerframework:checker-compat-qual:2.5.5;com.google.api.grpc:proto-google-common-protos:1.17.0;io.grpc:grpc-context:1.32.1;io.grpc:grpc-protobuf-lite:1.32.1;com.google.android:annotations:4.1.1.4;io.grpc:grpc-protobuf:1.32.1;io.grpc:grpc-core:1.32.1;io.perfmark:perfmark-api:0.19.0;io.grpc:grpc-api:1.32.1;com.google.guava:guava:29.0-android;com.google.j2objc:j2objc-annotations:1.3;com.google.code.findbugs:jsr305:3.0.2;pl.tkowalcz.tjahzi:loki-protobuf:0.9.4;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;org.codehaus.mojo:animal-sniffer-annotations:1.18;io.grpc:grpc-netty-shaded:1.32.1;com.google.guava:failureaccess:1.0.1
28,org.webjars.npm:multimatch:4.0.0,256,2444,2442,2,15,0,0,0,0,org.webjars.npm:concat-map:0.0.1;org.webjars.npm:minimatch:3.0.4;org.webjars.npm:balanced-match:1.0.2;org.webjars.npm:types__minimatch:3.0.4;org.webjars.npm:multimatch:4.0.0;org.webjars.npm:brace-expansion:1.1.11;org.webjars.npm:array-differ:3.0.0;org.webjars.npm:arrify:2.0.1;org.webjars.npm:array-union:2.1.0
29,com.google.crypto.tink:tink-gcpkms:1.5.0,0,36161,34261,1900,664,0,0,57377,504037,com.google.oauth-client:google-oauth-client:1.29.0;com.google.auto:auto-common:0.10;com.google.guava:guava:27.1-jre;com.google.protobuf:protobuf-java:3.11.1;commons-logging:commons-logging:1.2;io.opencensus:opencensus-contrib-http-util:0.19.2;com.google.http-client:google-http-client-jackson2:1.29.1;com.google.auto.service:auto-service-annotations:1.0-rc5;com.google.crypto.tink:tink:1.5.0;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.crypto.tink:tink-gcpkms:1.5.0;com.fasterxml.jackson.core:jackson-core:2.9.9;org.json:json:20180813;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.9.9;io.opencensus:opencensus-api:0.19.2;com.google.apis:google-api-services-cloudkms:v1-rev88-1.25.0;org.apache.httpcomponents:httpcore:4.4.11;io.grpc:grpc-context:1.18.0;org.apache.httpcomponents:httpclient:4.5.8;com.google.auto.service:auto-service:1.0-rc5;com.google.errorprone:error_prone_annotations:2.2.0;org.checkerframework:checker-qual:2.5.2;commons-codec:commons-codec:1.11;com.google.j2objc:j2objc-annotations:1.1;com.fasterxml.jackson.core:jackson-databind:2.9.9;com.google.api-client:google-api-client:1.29.0;com.google.code.findbugs:jsr305:3.0.2;com.fasterxml.jackson.core:jackson-annotations:2.9.0;com.google.http-client:google-http-client:1.29.1;com.google.guava:failureaccess:1.0.1;org.codehaus.mojo:animal-sniffer-annotations:1.17
30,com.greedystar:generator:1.4.0,2707,8672,8485,187,110,7562,30484,7488,28946,org.yaml:snakeyaml:1.19;commons-io:commons-io:2.4;org.freemarker:freemarker:2.3.23;com.greedystar:generator:1.4.0
31,org.apache.hadoop:hadoop-hdfs-rbf:2.10.1,3669,15111,14761,350,156,16932,69972,16624,61880,org.mortbay.jetty:jetty-util:6.1.26;org.apache.hadoop:hadoop-hdfs-rbf:2.10.1;com.fasterxml.jackson.core:jackson-databind:2.9.10.6;com.fasterxml.jackson.core:jackson-annotations:2.9.10;org.mortbay.jetty:jetty:6.1.26;com.fasterxml.jackson.core:jackson-core:2.9.10
32,systems.manifold:manifold-io-test:2020.1.27,1154,5061,4967,94,74,3130,12072,3135,9830,systems.manifold:manifold-io-test:2020.1.27;junit:junit:4.12;systems.manifold:manifold-ext-rt:2020.1.27;systems.manifold:manifold-util:2020.1.27;systems.manifold:manifold-text:2020.1.27;org.hamcrest:hamcrest-core:1.3;systems.manifold:manifold-io:2020.1.27;systems.manifold:manifold-ext-test:2020.1.27;systems.manifold:manifold-collections:2020.1.27;systems.manifold:manifold-rt:2020.1.27
33,me.shadaj:slinky-hot_sjs0.6_2.13:0.6.6+19-e6702f29,0,34501,30346,4155,836,0,0,59477,1225037,me.shadaj:slinky-hot_sjs0.6_2.13:0.6.6+19-e6702f29;me.shadaj:slinky-core_sjs0.6_2.13:0.6.6+19-e6702f29;me.shadaj:slinky-readwrite_sjs0.6_2.13:0.6.6+19-e6702f29;org.scala-lang:scala-library:2.13.2;org.scala-lang:scala-compiler:2.13.2;org.scala-lang:scala-reflect:2.13.2;org.jline:jline:3.14.1;net.java.dev.jna:jna:5.3.1;org.scala-js:scalajs-library_2.13:0.6.33
34,org.bndly.common.service:org.bndly.common.service.decorator:1.0.2,0,4791,4745,46,53,0,0,649,1247,org.bndly.common.service:org.bndly.common.service.decorator:1.0.2;org.bndly.common.graph:org.bndly.common.graph.graph-impl:1.0.2;org.bndly.common.graph:org.bndly.common.graph.graph-api:1.0.2;org.bndly.common.rest:org.bndly.common.rest.client-api:1.0.2;org.bndly.common.data:org.bndly.common.data.io:1.0.2;org.bndly.common.rest:org.bndly.common.rest.annotations:1.0.2;org.osgi:org.osgi.annotation.bundle:1.0.0;org.bndly.common.rest:org.bndly.common.rest.beans:1.0.2;org.bndly.common:org.bndly.common.reflection:1.0.2;org.bndly.common.service:org.bndly.common.service.model-api:1.0.2;org.bndly.common.service:org.bndly.common.service.shared-service-api:1.0.2;org.bndly.common.service:org.bndly.common.service.decorator-api:1.0.2;javax.xml.bind:jaxb-api:2.2.12;org.bndly.common:org.bndly.common.mapper:1.0.2
35,it.micegroup.voila.runtime:voila-runtime-style-consip2008:1.3,0,27236,25844,1392,314,0,0,31589,463681,org.springframework:spring-expression:3.1.1.RELEASE;org.springframework:spring-aop:3.1.1.RELEASE;org.springframework:spring-context-support:3.1.1.RELEASE;org.slf4j:jcl-over-slf4j:1.5.10;org.slf4j:slf4j-log4j12:1.5.10;velocity-tools:velocity-tools-generic:1.2;commons-logging:commons-logging:1.1.1;log4j:log4j:1.2.17;org.springframework:spring-core:3.1.1.RELEASE;org.springframework:spring-beans:3.1.1.RELEASE;org.slf4j:slf4j-api:1.5.10;org.aspectj:aspectjweaver:1.6.9;org.springframework:spring-tx:3.1.1.RELEASE;commons-lang:commons-lang:2.5;commons-beanutils:commons-beanutils:1.8.3;c3p0:c3p0:0.9.1.2;it.micegroup.voila.runtime:voila-runtime-style-consip2008:1.3;aopalliance:aopalliance:1.0;org.apache.velocity:velocity:1.6.4;commons-io:commons-io:1.4;commons-digester:commons-digester:1.6;oro:oro:2.0.8;org.springframework:spring-context:3.1.1.RELEASE;org.springframework:spring-asm:3.1.1.RELEASE;commons-collections:commons-collections:3.2.1
36,org.apache.jackrabbit:oak-upgrade:1.22.5,0,99845,99845,0,1490,0,0,0,0,javax.jcr:jcr:2.0;org.apache.jackrabbit:oak-jackrabbit-api:1.22.5;org.apache.jackrabbit:oak-commons:1.22.5;io.netty:netty-codec:4.1.52.Final;io.netty:netty-codec-http:4.1.52.Final;org.apache.jackrabbit:jackrabbit-data:2.20.1;org.apache.jackrabbit:oak-store-spi:1.22.5;net.sf.jopt-simple:jopt-simple:5.0.3;com.amazonaws:aws-java-sdk-s3:1.11.700;io.netty:netty-handler:4.1.52.Final;com.google.guava:guava:15.0;commons-logging:commons-logging:1.1.3;org.apache.commons:commons-lang3:3.9;org.apache.httpcomponents:httpcore:4.4.11;org.apache.jackrabbit:oak-upgrade:1.22.5;ch.qos.logback:logback-core:1.2.3;io.dropwizard.metrics:metrics-core:3.2.3;io.netty:netty-common:4.1.52.Final;org.slf4j:slf4j-api:1.7.30;commons-io:commons-io:2.6;commons-codec:commons-codec:1.14;joda-time:joda-time:2.8.1;org.apache.jackrabbit:jackrabbit-jcr-commons:2.20.1;commons-dbcp:commons-dbcp:1.4;com.amazonaws:aws-java-sdk-kms:1.11.700;commons-collections:commons-collections:3.2.2;org.apache.lucene:lucene-core:3.6.0;org.apache.jackrabbit:oak-core:1.22.5;io.netty:netty-transport:4.1.52.Final;com.microsoft.azure:azure-storage:8.6.0;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.6.7;org.apache.jackrabbit:oak-security-spi:1.22.5;org.mongodb:mongo-java-driver:3.8.2;org.apache.jackrabbit:jackrabbit-spi-commons:2.20.1;org.apache.jackrabbit:oak-segment:1.6.0;org.osgi:org.osgi.service.metatype.annotations:1.3.0;org.apache.jackrabbit:jackrabbit-core:2.20.1;org.apache.jackrabbit:oak-blob:1.22.5;com.microsoft.azure:azure-keyvault-core:1.2.2;org.apache.jackrabbit:oak-core-spi:1.22.5;com.fasterxml.jackson.core:jackson-core:2.9.4;org.apache.jackrabbit:oak-api:1.22.5;org.osgi:org.osgi.service.component.annotations:1.3.0;com.fasterxml.jackson.core:jackson-databind:2.6.7.3;org.slf4j:jcl-over-slf4j:1.7.30;org.apache.jackrabbit:oak-query-spi:1.22.5;org.apache.derby:derby:10.14.2.0;org.apache.jackrabbit:oak-blob-plugins:1.22.5;org.apache.jackrabbit:oak-segment-tar:1.22.5;concurrent:concurrent:1.3.4;org.osgi:org.osgi.annotation:6.0.0;com.amazonaws:jmespath-java:1.11.700;io.netty:netty-buffer:4.1.52.Final;io.netty:netty-resolver:4.1.52.Final;com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru:1.4.2;org.apache.jackrabbit:oak-blob-cloud-azure:1.22.5;com.amazonaws:aws-java-sdk-core:1.11.700;com.fasterxml.jackson.core:jackson-annotations:2.10.3;org.apache.jackrabbit:jackrabbit-spi:2.20.1;org.apache.tomcat:tomcat-jdbc:8.5.51;software.amazon.ion:ion-java:1.0.2;org.apache.httpcomponents:httpclient:4.5.9;org.apache.jackrabbit:oak-blob-cloud:1.22.5;org.apache.tomcat:tomcat-juli:8.5.51;commons-pool:commons-pool:1.5.4;org.apache.jackrabbit:oak-store-document:1.22.5;org.apache.commons:commons-math3:3.6.1;org.apache.jackrabbit:oak-segment-azure:1.22.5;org.apache.tika:tika-core:1.24.1;ch.qos.logback:logback-classic:1.2.3
