number,coordinate,occurrence,isolatedRevisionTime,nodes,edges
14805,tz.co.asoft:email-core-jvm:0.0.1,1,31,2,0
14806,io.helidon.media.jsonp:helidon-media-jsonp-common:1.4.8,1,15,36,0
14807,com.alibaba:fastjson:1.2.8,1,2197,1666,0
14808,org.scalatest:scalatest-propspec_2.11:3.2.2,1,68,332,0
14809,org.springframework:spring-jcl:5.1.2.RELEASE,1,76,154,0
14810,io.swagger.parser.v3:swagger-parser-v3:2.0.19,1,525,420,0
14811,com.github.j5ik2o:akka-persistence-dynamodb-query_2.12:1.1.8,1,0,0,0
14812,org.eclipse.jetty:jetty-http:9.3.29.v20201019,1,518,713,0
14813,org.terracotta:terracotta-utilities-port-chooser:0.0.6,1,0,0,0
14814,com.alibaba:fastjson:1.2.28,1,3289,1744,0
14815,org.typelevel:simulacrum-scalafix-annotations_2.12:0.5.3,1,0,0,0
14816,io.netty:netty-buffer:4.1.27.Final,1,1345,3824,0
14817,org.typelevel:simulacrum-scalafix-annotations_2.12:0.5.1,1,52,13,0
14818,org.graalvm.truffle:truffle-nfi:21.0.0.2,1,583,2681,0
14819,org.jboss.narayana.jta:jdbc:5.9.8.Final,1,123,322,0
14820,org.apache.logging.log4j:log4j-web:2.6.2,1,52,50,0
14821,org.netbeans.modules:org-netbeans-modules-debugger-jpda-ant:RELEASE122,1,2114,0,0
14822,org.slf4j:slf4j-ext:1.7.30,1,152,202,0
14823,org.apache.sling:org.apache.sling.commons.classloader:1.3.2,1,53,56,0
14824,org.springframework.boot:spring-boot-autoconfigure:2.1.5.RELEASE,1,2342,7365,0
14825,software.amazon.awscdk:core:1.72.0,1,622,3024,0
14826,org.apache.sling:org.apache.sling.models.impl:1.4.10,1,460,526,0
14827,ai.h2o:sparkling-water-core_2.11:3.30.1.3-1-2.4,1,6708,6143,0
14828,args4j:args4j:2.0.12,1,138,175,0
14829,io.quarkus:quarkus-container-image-jib:1.12.2.Final,1,0,0,0
14830,ai.h2o:h2o-genmodel-ext-xgboost:3.30.1.3,1,71,69,0
14831,org.openscience.cdk:cdk-tautomer:1.5.14,1,95,15,0
14832,me.shadaj:slinky-hot_sjs0.6_2.13:0.6.6+19-e6702f29,1,2560,32,0
14833,org.glassfish.grizzly.samples:grizzly-http-ajp-samples:3.0.0,1,2445,5,0
14834,org.swinglabs:jxlayer:3.0.4,1,138,229,0
14835,io.springfox:springfox-spi:2.7.0,1,71,288,0
14836,org.slf4j:slf4j-api:1.7.30,1,107,455,0
14837,org.slf4j:slf4j-ext:1.7.21,1,142,233,0
14838,io.imunity.furms:furms-model-api:1.0.0-rc2,1,38,55,0
14839,org.slf4j:slf4j-ext:1.7.25,1,121,233,0
14840,io.swagger:swagger-models:1.5.21,1,383,1380,0
14841,org.apereo.cas:cas-server-core-api:6.2.6,1,32,14,0
14842,io.swagger:swagger-models:1.5.22,1,332,1382,0
14843,org.web3j:crypto:4.5.4,1,0,0,0
14844,io.swagger:swagger-models:1.5.20,1,357,1345,0
14845,io.vertx:vertx-health-check:3.9.2,1,73,125,0
14846,org.wso2.carbon:org.wso2.carbon.authenticator.proxy:4.6.1,1,23,8,0
14847,dev.zio:zio_2.12:1.0.0-RC20,1,20606,43608,0
14848,io.swagger:swagger-models:1.5.24,1,280,1385,0
14849,org.slf4j:slf4j-api:1.7.25,1,254,451,0
14850,com.amazonaws:aws-java-sdk-kms:1.11.700,1,1017,3099,0
14851,org.slf4j:slf4j-api:1.7.26,1,165,451,0
14852,org.slf4j:slf4j-api:1.7.23,1,126,451,0
14853,org.slf4j:slf4j-api:1.7.24,1,143,451,0
14854,org.slf4j:slf4j-api:1.7.29,1,125,454,0
14855,ai.h2o:h2o-hive:3.30.1.3,1,157,190,0
14856,com.twitter:finagle-mux_2.12:7.1.0,1,741,3040,0
14857,org.slf4j:slf4j-api:1.7.27,1,115,451,0
14858,com.github.andrewoma.dexx:collection:0.7,1,283,999,0
14859,org.slf4j:slf4j-api:1.7.28,1,284,451,0
14860,io.helidon.microprofile:helidon-microprofile-security:1.4.8,1,24,44,0
14861,com.github.andrewoma.dexx:collection:0.6,1,366,980,0
14862,org.springframework.boot:spring-boot-actuator-autoconfigure:2.3.7.RELEASE,1,511,3172,0
14863,com.busymachines:pureharm-core_2.13:0.0.6,1,0,0,0
14864,org.springframework:spring-expression:4.3.15.RELEASE,1,701,1048,0
14865,org.springframework:spring-context-support:5.1.3.RELEASE,1,305,901,0
14866,org.powertac:household-customer:1.7.1,1,4115,435,0
14867,org.springframework:spring-context:5.2.7.RELEASE,1,0,0,0
14868,io.quarkus:quarkus-jaxb-deployment:1.8.0.Final,1,21,83,0
14869,org.weakref:jmxutils:1.21,1,6190,16993,0
14870,org.springframework.boot:spring-boot-starter-data-redis:2.4.0,1,13,0,0
14871,org.apache.zookeeper:zookeeper-jute:3.6.2,1,2991,1572,0
14872,org.hibernate:hibernate-core:5.2.9.Final,1,0,0,0
14873,net.jcip:jcip-annotations:1.0,1,17,1,0
14874,cn.stylefeng.roses:groovy-api:7.0.0,1,141,11,0
14875,org.apache.zookeeper:zookeeper-jute:3.6.0,1,3169,1572,0
14876,org.zkoss.zk:zul:9.5.0.2,1,7461,5171,0
14877,org.apache.bigtop.itest:itest-common:1.5.0,1,1168,970,0
14878,io.airlift:bootstrap:202,1,0,0,0
14879,io.airlift:bootstrap:201,1,189,129,0
14880,io.netty:netty-transport-native-epoll:4.1.48.Final,1,284,1011,0
14881,io.airlift:bootstrap:203,1,169,129,0
14882,org.springframework.security:spring-security-core:4.2.8.RELEASE,1,544,1518,0
14883,org.springframework.boot:spring-boot-starter:1.4.2.RELEASE,1,15,0,0
14884,org.eclipse.jetty.toolchain:jetty-schemas:3.1.M0,1,16,0,0
14885,si.uom:si-quantity:2.0.1,1,23,0,0
14886,org.apache.cxf:cxf-rt-wsdl:3.4.2,1,887,613,0
14887,ch.cern.hbase:hbase-hadoop-compat:2.1.3_1,1,3138,420,0
14888,ch.qos.logback:logback-access:1.1.10,1,216,536,0
14889,com.softwaremill.sttp.tapir:tapir-openapi-circe_2.13:0.16.16,1,0,0,0
14890,org.springframework:spring-websocket:4.3.4.RELEASE,1,539,1741,0
14891,org.typelevel:macro-compat_2.12:1.1.1,1,22,4,0
14892,org.timmc:johnny:0.1.1,1,0,0,0
14893,org.eclipse.jetty.toolchain:jetty-schemas:3.1.2,1,18,0,0
14894,jakarta.enterprise:jakarta.enterprise.cdi-api:3.0.0,1,185,626,0
14895,org.weakref:jmxutils:1.19,1,6687,13283,0
14896,org.web3j:rlp:4.8.4,1,0,0,0
14897,com.github.stachu540:HiRezAPI-paladins:3.1.0,1,3893,778,0
14898,io.mantisrx:mantis-control-plane-core:1.2.10,1,0,0,0
14899,org.glassfish.jersey.test-framework:jersey-test-framework-util:3.0.0-M6,1,1103,65,0
14900,org.kie.kogito:monitoring-core-common:1.1.0.Final,1,0,0,0
14901,org.noear:solon.extend.undertow.jsp:1.3.0,1,2308,1,0
14902,org.apache.camel:camel-corda:3.5.0,1,102,261,0
14903,com.io7m.coffeepick:com.io7m.coffeepick.runtime.parser.api:0.2.1,1,49,103,0
14904,it.geosolutions.jaiext.border:jt-border:1.1.1,1,0,0,0
14905,io.grpc:grpc-auth:1.35.0,1,38,42,0
14906,org.ddogleg:ddogleg:0.19,1,2002,1796,0
14907,com.squareup.okhttp:okhttp:2.4.0,1,690,1570,0
14908,io.ktor:ktor-client:1.4.0,1,52,0,0
14909,org.knopflerfish.kf6:log-API:5.0.0,1,0,0,0
14910,org.sonatype.nexus:nexus-plugin-testsupport:2.14.20-02,1,3470,6,0
14911,jakarta.xml.ws:jakarta.xml.ws-api:2.3.2,1,0,0,0
14912,org.joyqueue:joyqueue-network:4.2.7,1,483,1705,0
14913,org.scalacheck:scalacheck_sjs0.6_2.11:1.15.1,1,8719,11907,0
14914,org.jboss.errai:errai-cdi-shared:4.8.0.Final,1,86,80,0
14915,jakarta.xml.ws:jakarta.xml.ws-api:2.3.3,1,67,291,0
14916,com.typesafe:config:1.4.0,1,844,1615,0
14917,uk.ac.cam.ch.wwmm.oscar:oscar4-recogniser-core:5.0.0,1,4829,235,0
14918,it.geosolutions.jaiext.border:jt-border:1.1.9,1,0,0,0
14919,com.netflix.ribbon:ribbon-transport:2.2.4,1,67,149,0
14920,com.typesafe:config:1.4.1,1,823,1638,0
14921,com.netflix.ribbon:ribbon-transport:2.2.0,1,64,149,0
14922,org.eclipse.jetty:jetty-http:8.1.1.v20120215,1,785,478,0
14923,org.geotools:gt-referencing:24.1,1,0,0,0
14924,com.tencent.bk.devops.ci.common:common-event:1.3.0-rc.7-RELEASE,1,210,248,0
14925,org.springframework.boot:spring-boot:2.1.7.RELEASE,1,1886,4908,0
14926,org.scala-lang:scala-compiler:2.11.12,1,0,0,0
14927,org.springframework.cloud:spring-cloud-starter:2.2.2.RELEASE,1,24,0,0
14928,wrapper:wrapper:3.2.3,1,0,0,0
14929,com.netflix.ribbon:ribbon-transport:2.2.5,1,78,149,0
14930,com.nesscomputing.testing:findbugs-annotations:2.0.0,1,29,47,0
14931,org.apache.lucene:lucene-core:7.7.1,1,19770,13668,0
14932,org.jboss.pnc.build-agent:common:0.8.0,1,335,135,0
14933,org.kie.workbench.forms:kie-wb-common-forms-crud-component:7.50.0.Final,1,56,117,0
14934,com.monovore:decline_2.13:1.3.0,1,0,0,0
14935,io.zipkin.brave:brave-instrumentation-http:5.6.1,1,48,99,0
14936,org.apache.camel:camel-core-model:3.8.0,1,1178,5893,0
14937,org.osgi:org.osgi.core:6.0.0,1,373,748,0
14938,com.optimaize.languagedetector:language-detector:0.6,1,398,251,0
14939,org.kie.kogito:monitoring-core-quarkus-addon:1.1.0.Final,1,0,0,0
14940,org.apache.tomcat:tomcat-el-api:9.0.31,1,339,362,0
14941,org.opensaml:opensaml1:1.1,1,0,0,0
14942,software.amazon.awscdk:codeguruprofiler:1.72.0,1,66,139,0
14943,io.swagger:swagger-models:1.5.17,1,213,1295,0
14944,org.javaswift:joss:0.10.2,1,0,0,0
14945,org.jboss.logging:jboss-logging:3.4.1.Final,1,261,828,0
14946,io.siddhi:siddhi-core:5.1.16,1,0,0,0
14947,io.swagger:swagger-models:1.5.14,1,255,1294,0
14948,io.buoyant:telemetry-core_2.12:1.3.4,1,76,225,0
14949,org.apache.tomcat:tomcat-el-api:9.0.34,1,232,362,0
14950,io.siddhi:siddhi-core:5.1.17,1,0,0,0
14951,io.swagger:swagger-models:1.5.13,1,254,1294,0
14952,org.apache.geronimo.specs:geronimo-j2ee-deployment_1.1_spec:1.1,1,56,175,0
14953,com.mastfrog:java-vogon:2.7.2,1,891,3411,0
14954,org.apereo.cas:cas-server-support-mongo-core:5.3.16,1,60,72,0
14955,io.seata:seata-config-core:1.4.0,1,105,191,0
14956,software.amazon.awssdk:regions:2.16.3,1,498,1616,0
14957,org.jboss.arquillian.core:arquillian-core-spi:1.7.0.Alpha7,1,107,118,0
14958,com.github.waffle:waffle-jna:3.0.0,1,240,293,0
14959,org.wso2.carbon.data:org.wso2.carbon.dataservices.common:4.5.1509,1,0,0,0
14960,com.github.cafapi.util:util-naming:1.20.0-288,1,32,22,0
14961,org.scalatest:scalatest-core_native0.4.0-M2_2.11:3.2.3,1,6069,22787,0
14962,cn.jpush.api:jpush-client:3.3.4,1,182,492,0
14963,io.quarkus:quarkus-devtools-utilities:1.9.2.Final,1,33,9,0
14964,com.squareup.retrofit2:converter-moshi:2.9.0,1,31,17,0
14965,org.springframework.cloud:spring-cloud-gcp-starter-cloudfoundry:1.2.7.RELEASE,1,2243,0,0
14966,org.bitbucket.bradleysmithllc.etlunit:etlunit-stage:4.3.2-eu,1,66,35,0
14967,org.jboss.resteasy:resteasy-jaxrs:3.6.1.Final,1,0,0,0
14968,org.apache.activemq:artemis-jms-client-osgi:2.17.0,1,9689,11570,0
14969,com.helger.bdve:ph-bdve-api:6.0.4,1,3318,210,0
14970,org.ejml:ejml-ddense:0.40,1,2424,2186,0
14971,nu.validator:langdetect:1.2,1,156,75,0
14972,io.smallrye.reactive:smallrye-reactive-converter-api:1.2.2,1,25,27,0
14973,org.eclipse.jetty:jetty-plus:9.4.31.v20200723,1,189,211,0
14974,org.apache.maven.resolver:maven-resolver-util:1.1.0,1,394,627,0
14975,org.apache.maven.resolver:maven-resolver-util:1.1.1,1,499,627,0
14976,org.slf4j:slf4j-simple:1.7.30,1,51,83,0
14977,org.scala-js:scalajs-library_2.13:1.4.0,1,968,5131,0
14978,org.specs2:specs2-common_sjs1_2.11:4.10.5,1,4389,16308,0
14979,org.slf4j:slf4j-log4j12:1.5.8,1,39,60,0
14980,com.sap.cds:cds-feature-mt:1.14.0,1,3181,321,0
14981,info.cukes:cucumber-java:1.1.1,1,138,706,0
14982,org.ejml:ejml-ddense:0.34,1,2039,1569,0
14983,org.apache.kafka:connect-json:2.6.0,1,60,89,0
14984,com.jcraft:jsch.agentproxy.sshagent:0.0.7,1,35,6,0
14985,org.typelevel:algebra_2.11:2.0.0,1,4420,23204,0
14986,org.joyqueue:joyqueue-retry-remote:4.2.7,1,71,183,0
14987,com.alibaba.cloud:spring-cloud-starter-alibaba-nacos-config:2.2.4.RELEASE,1,116,290,0
14988,org.apereo.cas:cas-server-core-api-protocol:5.3.16,1,30,4,0
14989,com.ibm.icu:icu4j:50.1.1,1,6606,8621,0
14990,org.reactivestreams:reactive-streams:1.0.0,1,17,7,0
14991,org.scalaz:scalaz-core_2.12:7.2.25,1,0,0,0
14992,org.reactivestreams:reactive-streams:1.0.1,1,26,7,0
14993,org.eclipse.kapua:kapua-message-api:1.3.0,1,213,155,0
14994,org.reactivestreams:reactive-streams:1.0.2,1,43,7,0
14995,com.azure:azure-core:1.10.0,1,1630,1959,0
14996,org.reactivestreams:reactive-streams:1.0.3,1,37,46,0
14997,com.esotericsoftware:kryo:5.0.0-RC1,1,965,1692,0
14998,com.twitter:algebird-test_2.11:0.13.8-M1,1,5239,1312,0
14999,org.openscience.cdk:cdk-reaction:1.5.14,1,388,232,0
15000,com.powsybl:powsybl-commons:4.0.0-RC1,1,384,1276,0
15001,com.github.kynthus:unixista-core_2.11:1.0.0,1,434,2342,0
15002,org.apache.camel.kafkaconnector:camel-aws-kinesis-kafka-connector:0.7.1,1,5602,22,0
15003,org.scalaz:scalaz-core_2.12:7.2.24,1,0,0,0
15004,org.seleniumhq.selenium:selenium-api:2.46.0,1,291,923,0
15005,jakarta.annotation:jakarta.annotation-api:2.0.0-RC1,1,38,39,0
15006,org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.4.0,1,23,5,0
15007,org.noggit:noggit:0.6,1,117,201,0
15008,com.amazonaws:aws-java-sdk-kms:1.11.784,1,1480,3099,0
15009,org.scijava:native-lib-loader:2.0.2,1,55,51,0
15010,org.apereo.service.persondir:person-directory-api:1.8.5,1,12,16,0
15011,com.vaadin:vaadin-text-field-flow:2.3.3,1,226,732,0
15012,org.apereo.service.persondir:person-directory-api:1.8.4,1,23,16,0
15013,org.kie.kogito:kogito-quarkus:1.1.0.Final,1,0,0,0
15014,org.apereo.service.persondir:person-directory-api:1.8.9,1,13,16,0
15015,com.digitalpetri.netty:netty-channel-fsm:0.3,1,103,394,0
15016,org.kie.server:kie-server-api:7.44.0.Final,1,627,2863,0
15017,org.netbeans.api:org-openide-util-ui:RELEASE123,1,362,645,0
15018,bcel:bcel:5.1,1,2136,3093,0
15019,org.netbeans.api:org-openide-util-ui:RELEASE122,1,0,0,0
15020,com.typesafe.play:play-json_2.10:2.4.11,1,865,2977,0
15021,org.netbeans.api:org-openide-util-ui:RELEASE121,1,237,633,0
15022,io.swagger:swagger-core:1.5.22,1,267,426,0
15023,org.slf4j:slf4j-simple:1.7.10,1,93,66,0
15024,org.eclipse.dirigible:dirigible-core-scheduler:5.6.0,1,92,122,0
15025,org.slf4j:slf4j-simple:1.7.12,1,44,66,0
15026,org.eclipse.che.multiuser:che-multiuser-permission-workspace:7.24.1,1,46,128,0
15027,io.grpc:grpc-protobuf:1.24.2,1,27,19,0
15028,org.apache.camel:camel-smpp:3.6.0,1,261,303,0
15029,io.grpc:grpc-protobuf:1.24.0,1,34,19,0
15030,org.glassfish.grizzly:grizzly-framework:3.0.0-M1,1,2813,5107,0
15031,com.opentable.components:otj-jvm:1.1.3,1,3867,59,0
15032,cn.stylefeng.roses:system-api:7.0.1,1,878,790,0
15033,org.hibernate.validator:hibernate-validator:6.0.21.Final,1,0,0,0
15034,io.swagger:swagger-core:1.5.24,1,232,428,0
15035,net.exoego:aws-sdk-scalajs-facade-core_sjs1_2.13:0.32.0-v2.798.0,1,428,1265,0
15036,jline:jline:0.9.94,1,0,0,0
15037,relaxngDatatype:relaxngDatatype:20020414,1,42,57,0
15038,org.apache.lucene:lucene-memory:5.5.5,1,89,117,0
15039,io.grpc:grpc-netty-shaded:1.26.0,1,0,0,0
15040,org.apache.hadoop:hadoop-mapreduce-client-common:2.6.5,1,1091,5904,0
15041,org.springframework.security:spring-security-web:3.1.7.RELEASE,1,0,0,0
15042,org.apache.beam:beam-sdks-java-io-mongodb:2.26.0,1,0,0,0
15043,io.grpc:grpc-netty:1.0.1,1,179,700,0
15044,org.eclipse.sisu:org.eclipse.sisu.plexus:0.0.0.M2a,1,279,930,0
15045,org.refcodes:refcodes-factory:2.1.1,1,47,68,0
15046,org.jetbrains.kotlinx:kotlinx-coroutines-core:1.1.1,1,0,0,0
15047,org.apache.camel.quarkus:camel-quarkus-support-common:1.3.0,1,18,7,0
15048,org.apache.cxf:cxf-core:3.4.2,1,0,0,0
15049,org.slf4j:slf4j-simple:1.7.21,1,0,0,0
15050,io.helidon.serviceconfiguration:helidon-serviceconfiguration-api:1.4.8,1,112,27,0
15051,org.netbeans.modules:org-netbeans-modules-html-editor:RELEASE123,1,709,1919,0
15052,org.springframework.security:spring-security-rsa:1.0.3.RELEASE,1,58,76,0
15053,com.gitee.sean-framework:octopus-core:6.1.3,1,5027,1587,0
15054,org.slf4j:slf4j-simple:1.7.25,1,72,83,0
15055,org.slf4j:slf4j-simple:1.7.28,1,48,83,0
15056,io.swagger:swagger-core:1.5.17,1,263,397,0
15057,org.bndly.common.service:org.bndly.common.service.decorator-api:1.0.2,1,34,16,0
15058,org.nuiton:nuiton-decorator:3.0,1,347,113,0
15059,software.amazon.awscdk:sam:1.72.0,1,368,1759,0
15060,org.wso2.orbit.com.rabbitmq:amqp-client:3.6.6.wso2v1,1,0,0,0
15061,org.apache.activemq:artemis-amqp-protocol:2.6.2,1,484,1042,0
15062,com.daml:daml-lf-language_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b,1,549,3397,0
15063,io.circe:circe-core_sjs1_2.13:0.13.0,1,2049,9002,0
15064,io.github.m-m-m:mmm-base:0.2.0,1,728,575,0
15065,com.googlecode.cernunnos:cernunnos:1.4.0,1,459,1089,0
15066,org.springframework:spring-webmvc:4.3.24.RELEASE,1,1075,3802,0
15067,org.springframework.cloud:spring-cloud-config-client:1.2.2.RELEASE,1,87,115,0
15068,org.kie:kie-pmml-evaluator-api:7.50.0.t20210209,1,27,10,0
15069,com.github.oshi:oshi-core:3.9.1,1,3488,1590,0
15070,com.mastfrog:function:2.7.2,1,1969,3729,0
15071,org.apache.orc:orc-mapreduce:1.5.5,1,145,143,0
15072,org.wildfly.security:wildfly-elytron-keystore:1.14.0.Final,1,127,274,0
15073,org.n52.wps:engine:1.5.0,1,2460,1779,0
15074,org.bidib.jbidib:jbidibc-core:1.12.9,1,2316,4846,0
15075,com.google.sitebricks:sitebricks:0.8.11,1,608,994,0
15076,net.sf.jpam:jpam:1.1,1,0,0,0
15077,com.fasterxml.jackson.module:jackson-module-parameter-names:2.12.0,1,28,17,0
15078,com.fasterxml.jackson.module:jackson-module-parameter-names:2.12.1,1,31,17,0
15079,software.amazon.awscdk:cdk-customresources:1.72.0,1,79,185,0
15080,org.openjfx:javafx-web:15,1,26,0,0
15081,org.commonjava.util:jhttpc:1.9,1,151,217,0
15082,no.kodeworks:kvarg-patch:0.7,1,4271,1714,0
15083,org.jetbrains:annotations:20.1.0,1,33,40,0
15084,org.infinispan:infinispan-core:9.4.0.Final,1,15723,30921,0
15085,co.fs2:fs2-io_2.13:2.5.0,1,931,4189,0
15086,org.json4s:json4s-ext_2.11:3.5.2,1,93,461,0
15087,javax.activation:javax.activation-api:1.2.0,1,297,192,0
15088,org.kie.workbench.forms:kie-wb-common-forms-common-rendering-shared:7.44.0.Final,1,42,22,0
15089,com.belerweb:pinyin4j:2.5.1,1,324,574,0
15090,co.cask.common:common-io:0.7.1,1,243,358,0
15091,com.twitter:finagle-core_2.12:20.12.0,1,7352,20674,0
15092,com.github.yannrichet:Rsession:3.1.1,1,6075,513,0
15093,org.springframework.statemachine:spring-statemachine-autoconfigure:2.4.0,1,598,38,0
15094,io.netty:netty-resolver-dns:4.1.17.Final,1,309,394,0
15095,com.github.yannrichet:Rsession:3.1.0,1,5067,494,0
15096,software.amazon.awscdk:ecs:1.72.0,1,853,4247,0
15097,args4j:args4j:2.0.29,1,0,0,0
15098,io.netty:netty-transport:4.1.49.Final,1,894,3571,0
15099,org.springframework:spring-core:5.2.3.RELEASE,1,3730,7943,0
15100,com.javax0.geci:javageci-jamal:1.6.2,1,3121,114,0
15101,org.gwtbootstrap3:gwtbootstrap3:1.0.1,1,1301,2783,0
15102,org.scalaz:scalaz-core_2.12:7.2.31,1,0,0,0
15103,org.eclipse.sisu:org.eclipse.sisu.inject:0.3.1,1,2780,1509,0
15104,org.eclipse.sisu:org.eclipse.sisu.inject:0.3.2,1,960,1513,0
15105,org.eclipse.sisu:org.eclipse.sisu.inject:0.3.3,1,881,1520,0
15106,org.tools4j:elara-samples:1.5,1,3708,240,0
15107,software.amazon.awscdk:cdk-cx-api:1.89.0,1,178,489,0
15108,org.eclipse.sisu:org.eclipse.sisu.inject:0.3.4,1,1034,1520,0
15109,org.wildfly.core:wildfly-process-controller:14.0.0.Beta1,1,331,745,0
15110,org.jbpm.contrib:execute-sql-workitem:7.49.0.Final,1,2782,7,0
15111,org.uberfire:uberfire-api:7.50.0.Final,1,217,907,0
15112,org.drools:drools-core:7.50.0.Final,1,6823,17033,0
15113,com.github.cafapi.util:util-moduleloader:1.20.0-288,1,34,18,0
15114,com.github.scribejava:scribejava-core:5.6.0,1,212,557,0
15115,org.tribuo:tribuo-data:4.0.2,1,693,601,0
15116,org.apache.lucene:lucene-queries:8.2.0,1,668,1905,0
15117,org.apache.plc4x:plc4j-driver-ads:0.8.0,1,422,1436,0
15118,org.apache.camel:camel-stub:3.7.3,1,34,34,0
15119,io.quarkus:quarkus-bootstrap-runner:1.8.0.Final,1,137,102,0
15120,com.vaadin.external:gentyref:1.2.0.vaadin1,1,97,87,0
15121,org.netbeans.modules:org-netbeans-modules-dbapi:RELEASE123,1,35,26,0
15122,com.fasterxml.jackson.core:jackson-annotations:2.0.0,1,48,119,0
15123,args4j:args4j:2.0.26,1,184,284,0
15124,org.malagu.linq:linq:1.1.2.RELEASE,1,4132,395,0
15125,org.netbeans.modules:org-netbeans-modules-dbapi:RELEASE121,1,52,26,0
15126,io.netty:netty-buffer:4.1.8.Final,1,803,3726,0
15127,org.wso2.carbon:org.wso2.carbon.authenticator.proxy:4.6.0-alpha3,1,0,0,0
15128,io.jaegertracing:jaeger-core:1.5.0,1,0,0,0
15129,org.jasig.portal:uPortal-api-internal:5.9.0,1,127,379,0
15130,io.grpc:grpc-protobuf-lite:1.18.0,1,37,28,0
15131,org.bndly.common.rest:org.bndly.common.rest.client-api:1.0.2,1,88,241,0
15132,org.wildfly.security:wildfly-elytron-auth-server:1.14.0.Final,1,531,2033,0
15133,org.typelevel:cats-effect_2.13:3.0.0-RC2,1,675,2926,0
15134,org.eclipse.mylyn.docs:org.eclipse.mylyn.wikitext.tests:3.0.39,1,2471,0,0
15135,org.xbib.helianthus:helianthus-client:1.0.5,1,4361,817,0
15136,com.aliyun:aliyun-java-sdk-ecs:4.2.0,1,1728,7827,0
15137,com.daml:bindings-scala_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b,1,549,1480,0
15138,org.wso2.carbon:org.wso2.carbon.user.api:4.6.2-m4,1,49,277,0
15139,io.quarkus:quarkus-bootstrap-app-model:1.11.4.Final,1,126,207,0
15140,org.ocpsoft.common:common-api:1.0.5.Final,1,210,48,0
15141,org.jetbrains.kotlin:kotlin-reflect:1.3.61,1,4225,11447,0
15142,org.skife.config:config-magic:0.11,1,0,0,0
15143,org.eclipse.tycho.extras:tycho-buildtimestamp-jgit:2.2.0,1,3397,23,0
15144,com.twitter:finagle-core_2.12:7.1.0,1,3671,17603,0
15145,com.github.binarywang:weixin-java-miniapp:3.7.0,1,456,2117,0
15146,com.semanticcms:semanticcms-news-servlet:1.5.1,1,0,0,0
15147,com.itangcent:intellij-kotlin-support:0.7.9,1,5136,142,0
15148,org.seleniumhq.selenium:selenium-safari-driver:2.46.0,1,48,78,0
15149,org.springframework:spring-context-support:4.3.12.RELEASE,1,277,938,0
15150,org.wildfly.core:wildfly-domain-http-interface:14.0.0.Beta1,1,201,424,0
15151,jgraph:jgraph:5.13.0.0,1,2501,2316,0
15152,org.jetbrains.kotlin:kotlin-reflect:1.3.72,1,5076,11462,0
15153,it.geosolutions.jaiext.scale2:jt-scale2:1.1.1,1,0,0,0
15154,io.jsonwebtoken:jjwt-impl:0.11.2,1,130,353,0
15155,info.picocli:picocli-shell-jline3:4.6.1,1,91,31,0
15156,io.jsonwebtoken:jjwt-impl:0.11.1,1,141,353,0
15157,org.apache.jackrabbit:oak-core:1.22.5,1,0,0,0
15158,org.apache.camel:camel-util-json:3.4.4,1,231,121,0
15159,org.eclipse.che.core:che-core-api-dto:7.24.1,1,177,366,0
15160,it.geosolutions.jaiext.scale2:jt-scale2:1.1.9,1,0,0,0
15161,org.jboss.arquillian.extension:arquillian-drone-configuration:1.1.1.Final,1,78,111,0
15162,org.scalameta:scalameta_2.12:4.4.1,1,8531,6310,0
15163,com.alipay.sofa:jraft-core:1.3.5,1,3533,10620,0
15164,com.fasterxml.jackson.core:jackson-databind:2.1.4,1,2829,5309,0
15165,io.netty:netty-resolver:4.1.48.Final,1,66,116,0
15166,io.monix:monix-catnap_sjs0.6_2.13:3.3.0,1,848,2195,0
15167,com.alibaba.csp:sentinel-transport-simple-http:1.8.1,1,67,100,0
15168,com.fasterxml.jackson.core:jackson-databind:2.1.0,1,2416,5276,0
15169,org.apache.thrift:libthrift:0.9.3-1,1,590,1355,0
15170,org.openehealth.ipf.commons:ipf-commons-core:3.7.4,1,76,160,0
15171,org.apereo.cas:cas-server-core-api-web:5.2.2,1,15,3,0
15172,org.springframework:spring-aop:4.1.5.RELEASE,1,698,1453,0
15173,org.apache.camel:camel-support:3.6.0,1,1558,3388,0
15174,org.apache.camel.quarkus:camel-quarkus-aws2-eks-deployment:1.6.0,1,3041,16,0
15175,org.apache.camel:camel-log:3.6.0,1,76,95,0
15176,org.apache.camel:camel-core-engine:3.5.0,1,0,0,0
15177,org.ow2.authzforce:authzforce-ce-core-pdp-api:15.0.0,1,0,0,0
15178,org.n52.arctic-sea:janmayen:7.3.1,1,1463,1915,0
15179,org.apache.httpcomponents:httpclient-cache:4.2.6,1,289,483,0
15180,software.amazon.awssdk:aws-core:2.16.3,1,121,632,0
15181,software.amazon.awscdk:sagemaker:1.89.0,1,725,3130,0
15182,org.webjars.npm:to-fast-properties:2.0.0,1,0,0,0
15183,org.refcodes:refcodes-runtime:2.1.1,1,538,443,0
15184,org.codehaus.groovy:groovy-all:2.1.6,1,0,0,0
15185,org.codehaus.groovy:groovy-groovysh:2.4.12,1,751,1884,0
15186,net.minidev:json-smart:2.2.1,1,257,554,0
