number,coordinate,occurrence,isolatedRevisionTime,nodes,edges
4187,com.fasterxml.jackson.core:jackson-databind:2.10.3,1,6579,7888,0
4188,com.fasterxml.jackson.core:jackson-databind:2.10.2,1,3554,7887,0
4189,com.fasterxml.jackson.core:jackson-databind:2.10.1,1,3243,7883,0
4190,com.mchange:mlog-scala_2.10:0.3.13,1,199,331,0
4191,com.fasterxml.jackson.core:jackson-databind:2.10.0,1,3432,7868,0
4192,com.seomse.commons:seomse-commons:1.1.9,1,350,282,0
4193,org.eclipse.rdf4j:rdf4j-model:3.1.0,1,737,1280,0
4194,org.fuin:utils4j:0.9.2,1,1070,429,0
4195,io.github.shogowada:scalajs-reactjs_sjs0.6_2.12:0.14.0,1,321,1171,0
4196,net.codingwell:scala-guice_2.11:4.2.11,1,164,672,0
4197,com.fasterxml.jackson.core:jackson-annotations:2.8.0,1,70,272,0
4198,org.apache.httpcomponents:httpcore:4.1.2,1,297,997,0
4199,com.fasterxml.jackson.core:jackson-annotations:2.8.2,1,326,272,0
4200,org.springframework:spring-context-support:5.1.2.RELEASE,1,325,901,0
4201,org.apache.karaf.jaas:org.apache.karaf.jaas.jasypt:4.2.11,1,2748,8,0
4202,com.fasterxml.jackson.core:jackson-annotations:2.8.1,1,174,272,0
4203,com.fasterxml.jackson.core:jackson-annotations:2.8.4,1,159,272,0
4204,com.fasterxml.jackson.core:jackson-annotations:2.8.3,1,80,272,0
4205,org.scalamock:scalamock-core_sjs0.6_2.12:3.6.0,1,1695,2948,0
4206,org.springframework.plugin:spring-plugin-core:2.0.0.RELEASE,1,84,140,0
4207,com.typesafe.play:play-functional_2.12:2.6.0,1,734,1954,0
4208,com.googlecode.matrix-toolkits-java:mtj:0.9.14,1,1742,1989,0
4209,org.wso2.orbit.org.apache.tomcat:jdbc-pool:9.0.16.wso2v1,1,0,0,0
4210,com.sdl.delivery:udp-common-config:11.0.1-1017,1,237,125,0
4211,com.typesafe.play:play-functional_2.12:2.6.7,1,749,1954,0
4212,org.digidoc4j.dss:specs-validation-report:5.7.d4j.2,1,100,496,0
4213,io.netty:netty-codec-http:4.1.59.Final,1,1310,3801,0
4214,dev.zio:izumi-reflect-thirdparty-boopickle-shaded_native0.4_2.11:1.0.0-M13,1,306,1350,0
4215,com.guicedee.services:jakarta.xml.soap-api:1.1.1.2-jre14,1,129,263,0
4216,com.lihaoyi:sourcecode_sjs1_3.0.0-RC1:0.2.4,1,446,488,0
4217,com.typesafe.scala-logging:scala-logging_2.12:3.7.2,1,136,194,0
4218,com.aoindustries:ao-sql:1.0.1,1,127,175,0
4219,com.graphql-java:graphql-java:14.1,1,5103,12126,0
4220,org.wso2.carbon:org.wso2.carbon.core.common:4.5.3,1,0,0,0
4221,com.oracle.database.jdbc:ojdbc6:11.2.0.4,1,12955,19044,0
4222,org.opendaylight.netvirt:bgpmanager-api:0.11.2,1,2153,14,0
4223,xom:xom:1.3.5,1,1556,1962,0
4224,org.hibernate:hibernate-validator:5.3.4.Final,1,0,0,0
4225,org.jooq:joox-java-6:1.6.0,1,1419,744,0
4226,com.squareup.okhttp3:okhttp:3.9.1,1,1042,1604,0
4227,de.sciss:lucre-pi_3.0.0-M3:1.4.0,1,0,0,0
4228,com.hotels:circus-train-avro:16.3.3,1,51,43,0
4229,org.apache.geronimo.specs:geronimo-atinject_1.0_spec:1.1,1,46,2,0
4230,org.scala-lang.modules:scala-parser-combinators_2.12:1.1.1,1,577,3147,0
4231,org.springframework.security:spring-security-core:5.3.6.RELEASE,1,737,1900,0
4232,org.apache.geronimo.specs:geronimo-atinject_1.0_spec:1.0,1,22,2,0
4233,com.hotels:circus-train-avro:16.3.0,1,45,43,0
4234,org.wso2.httpcomponents:httpcore-nio:4.3.3-wso2v4,1,0,0,0
4235,org.scala-lang.modules:scala-parser-combinators_2.12:1.1.2,1,515,3093,0
4236,com.orientechnologies:orientdb-tools:3.0.34,1,463,452,0
4237,org.apache.cayenne:cayenne-di:4.0.2,1,140,232,0
4238,net.databinder:dispatch-core_2.8.2:0.8.10,1,1160,651,0
4239,com.guicedee.services:guice-servlet:1.1.0.7-jre14,1,20,0,0
4240,org.netbeans.modules:org-netbeans-modules-maven-embedder:RELEASE121,1,124,183,0
4241,org.jboss.logmanager:jboss-logmanager:2.0.3.Final,1,722,1775,0
4242,com.twitter:finagle-toggle_2.11:21.2.0,1,174,565,0
4243,com.twitter:scrooge-core_2.9.2:3.6.0,1,82,91,0
4244,org.apache.maven.resolver:maven-resolver-transport-http:1.1.1,1,61,126,0
4245,io.dekorate:openshift-annotations:0.12.8,1,343,701,0
4246,org.webjars.npm:array-differ:3.0.0,1,23,0,0
4247,org.netbeans.modules:org-netbeans-modules-maven-embedder:RELEASE123,1,76,183,0
4248,pl.edu.icm:JLargeArrays:1.5,1,1866,1096,0
4249,com.sun.xml.bind:jaxb-xjc:2.2.6,1,0,0,0
4250,com.sun.xml.bind:jaxb-xjc:2.2.7,1,0,0,0
4251,com.lmax:disruptor:3.4.2,1,231,465,0
4252,software.amazon.awssdk:annotations:2.15.78,1,18,4,0
4253,org.openscience.cdk:cdk-model:1.5.14,1,164,41,0
4254,org.eclipse.jetty:jetty-alpn-client:9.4.31.v20200723,1,18,7,0
4255,org.apache.commons:commons-pool2:2.4.3,1,290,737,0
4256,io.fabric8:kubernetes-model-scheduling:5.1.1,1,116,496,0
4257,org.apache.commons:commons-pool2:2.4.2,1,484,685,0
4258,guru.nidi.com.kitfox:svgSalamander:1.1.2,1,1150,1329,0
4259,com.amazonaws:aws-java-sdk-core:1.11.555,1,1332,4960,0
4260,com.sun.jersey:jersey-json:1.8,1,277,876,0
4261,org.springframework.cloud:spring-cloud-openfeign-core:2.2.6.RELEASE,1,366,585,0
4262,org.jetbrains.kotlin:kotlin-stdlib-common:1.2.71,1,15,0,0
4263,com.sun.jersey:jersey-json:1.9,1,308,876,0
4264,io.quarkus:quarkus-jackson:1.9.0.Final,1,25,7,0
4265,com.twitter:util-cache_2.11:21.2.0,1,57,149,0
4266,net.luohuasheng.framework.ability:basic-framework-ability-admin-client:1.1.0,1,1744,901,0
4267,org.apache.camel:camel-kestrel:2.25.3,1,2840,68,0
4268,software.amazon.awscdk:kinesisfirehose:1.89.0,1,164,937,0
4269,de.julielab:jcore-utilities:2.4.0,1,294,375,0
4270,org.ow2.petals:petals-basis-api:1.1.0,1,17,4,0
4271,batik:batik-bridge:1.6-1,1,817,1303,0
4272,org.osgi:org.osgi.compendium:4.3.0,1,500,1241,0
4273,org.osgi:org.osgi.compendium:4.3.1,1,374,1235,0
4274,com.netflix.ribbon:ribbon:2.2.0,1,157,357,0
4275,org.testcontainers:mockserver:1.14.3,1,35,5,0
4276,io.github.bonigarcia:selenium-jupiter:3.3.5,1,4836,733,0
4277,javassist:javassist:3.12.1.GA,1,2126,3557,0
4278,com.typesafe.play:play-functional_sjs1_2.12:2.10.0-RC1,1,786,1980,0
4279,org.springframework:spring-jcl:5.0.4.RELEASE,1,51,144,0
4280,com.netflix.ribbon:ribbon:2.2.5,1,130,357,0
4281,dev.zio:zio-stacktracer_2.12:1.0.5,1,122,327,0
4282,org.springframework.cloud:spring-cloud-context:3.0.0,1,253,542,0
4283,io.netty:netty-resolver:4.1.10.Final,1,199,111,0
4284,com.sap.cds:cds-services-impl:1.14.0,1,1055,2330,0
4285,org.springframework.cloud:spring-cloud-context:3.0.2,1,740,556,0
4286,com.javax0.geci:javageci-api:1.6.2,1,275,187,0
4287,org.opendaylight.mdsal:mdsal-binding-api:6.0.7,1,108,148,0
4288,org.opendaylight.mdsal:mdsal-binding-api:6.0.8,1,40,158,0
4289,org.springframework.boot:spring-boot-starter-security:2.3.7.RELEASE,1,19,0,0
4290,org.jasig.resourceserver:resource-server-api:1.3.1,1,63,108,0
4291,org.elasticsearch.test:hdfs-fixture:7.9.3,1,2449,3,0
4292,org.springframework.cloud:spring-cloud-netflix-core:1.4.5.RELEASE,1,1019,1471,0
4293,software.amazon.awssdk:annotations:2.15.50,1,25,4,0
4294,org.drools:drools-core-reflective:7.48.0.Final,1,143,205,0
4295,org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.2.10,1,27,4,0
4296,io.jexxa:jexxa-adapter-api:1.0.1,1,134,8,0
4297,org.springframework:spring-jdbc:4.3.11.RELEASE,1,892,2179,0
4298,org.apache.hadoop:hadoop-auth:2.7.7,1,124,221,0
4299,org.eclipse.rdf4j:rdf4j-queryresultio-binary:3.1.0,1,180,48,0
4300,io.github.m-m-m:mmm-event:0.2.0,1,103,58,0
4301,org.bouncycastle:bctsp-jdk14:1.46,1,203,193,0
4302,org.apache.hadoop:hadoop-auth:2.7.3,1,121,219,0
4303,com.google.protobuf:protobuf-java:3.15.2,1,7653,15508,0
4304,com.google.protobuf:protobuf-java:3.15.5,1,7447,15508,0
4305,org.webjars.npm:source-map:0.6.1,1,50,0,0
4306,org.springframework:spring-tx:5.0.6.RELEASE,1,314,1134,0
4307,software.amazon.awssdk:annotations:2.15.43,1,22,4,0
4308,org.onosproject:onos-yang-utils-generator:1.11,1,856,1109,0
4309,org.apache.camel:camel-base:3.6.0,1,2416,6370,0
4310,io.smallrye.reactive:smallrye-reactive-messaging-camel:2.2.1,1,131,125,0
4311,com.fasterxml.jackson.datatype:jackson-datatype-joda:2.11.0,1,81,255,0
4312,org.springframework.boot:spring-boot-starter:2.3.7.RELEASE,1,18,0,0
4313,io.fixprotocol.orchestra:message-model:1.6.8,1,2506,24,0
4314,org.wso2.orbit.xalan:xalan:2.7.2.wso2v2,1,0,0,0
4315,sslext:sslext:1.2-0,1,75,89,0
4316,org.digidoc4j.dss:dss-jaxb-parsers:5.7.d4j.2,1,155,176,0
4317,software.amazon.awssdk:netty-nio-client:2.13.75,1,365,1982,0
4318,io.quarkus:quarkus-smallrye-context-propagation-deployment:1.10.5.Final,1,19,6,0
4319,com.google.guava:guava:14.0,1,5788,12521,0
4320,software.amazon.awssdk:annotations:2.15.39,1,21,4,0
4321,org.hsqldb:hsqldb:2.5.1,1,9533,10867,0
4322,software.amazon.awssdk:annotations:2.15.34,1,31,4,0
4323,me.snowdrop:narayana-spring-boot-starter:2.2.0,1,35,24,0
4324,org.codehaus.jettison:jettison:1.3.7,1,468,530,0
4325,org.apache.camel:camel-vm:3.6.0,1,34,31,0
4326,com.twitter:util-core_2.12:20.12.0,1,2999,11172,0
4327,io.smallrye.reactive:mutiny:0.4.3,1,725,2939,0
4328,org.wildfly.security:wildfly-elytron-auth:2.0.0.Alpha10,1,110,72,0
4329,commons-collections:commons-collections:2.1.1,1,745,1615,0
4330,org.opendaylight.controller.model:model-inventory:2.0.6,1,53,239,0
4331,com.twitter:scrooge-core_2.12:4.12.0,1,123,333,0
4332,org.sonatype.sisu:sisu-inject-plexus:1.4.2,1,596,926,0
4333,net.java.dev.jna:jna:3.5.0,1,1384,823,0
4334,software.amazon.awssdk:annotations:2.15.26,1,16,4,0
4335,org.opencastproject:opencast-waveform-workflowoperation:9.2,1,2502,6,0
4336,org.opendaylight.controller.model:model-inventory:2.0.7,1,195,239,0
4337,io.fluidsonic.raptor:raptor-bson:0.9.10,1,1870,0,0
4338,com.github.618lf:swak-core:1.1.1_final,1,2979,2550,0
4339,org.netbeans.api:org-netbeans-modules-debugger-jpda-truffle:RELEASE122,1,4096,970,0
4340,software.amazon.awssdk:annotations:2.15.29,1,60,4,0
4341,com.badlogicgames.gdx:gdx:1.9.11,1,12937,12019,0
4342,cglib:cglib:3.3.0,1,581,1434,0
4343,io.quarkus:quarkus-vertx-core:1.11.4.Final,1,108,268,0
4344,org.glassfish.jersey.media:jersey-media-json-jackson:2.29.1,1,148,234,0
4345,org.springframework.cloud:spring-cloud-gcp-core:1.2.7.RELEASE,1,1016,48,0
4346,org.scalactic:scalactic_2.12:3.0.5,1,1200,6697,0
4347,io.dropwizard:dropwizard-jackson:0.7.1,1,41,56,0
4348,com.oath.microservices:micro-metrics:1.2.5,1,2472,31,0
4349,org.apache.felix:org.apache.felix.main:1.0.3,1,2312,1496,0
4350,org.graalvm.truffle:truffle-nfi-native-darwin-amd64:21.0.0.2,1,21,0,0
4351,io.jsonwebtoken:jjwt-jackson:0.11.2,1,22,14,0
4352,org.springframework:spring-context:5.1.14.RELEASE,1,0,0,0
4353,org.eclipse.che.multiuser:che-multiuser-machine-authentication-shared:7.24.1,1,24,10,0
4354,org.ow2.authzforce:authzforce-ce-pdp-ext-model:7.2.0,1,18,13,0
4355,io.netty:netty-common:4.1.50.Final,1,1500,3693,0
4356,com.github.tonivade:purefun-core:2.2,1,1462,3707,0
4357,org.springframework:spring-beans:4.1.6.RELEASE,1,2229,2665,0
4358,io.quarkus:quarkus-bootstrap-runner:1.10.1.Final,1,218,106,0
4359,com.amazonaws:aws-java-sdk-kinesis:1.11.714,1,2047,6786,0
4360,net.colesico.framework:colesico-transaction:4.3.0,1,241,52,0
4361,com.github.nscala-time:nscala-time_2.10:1.0.0,1,213,2030,0
4362,com.google.inject:guice:4.2.3,1,1663,4033,0
4363,com.google.inject:guice:4.2.2,1,2160,3889,0
4364,com.google.inject:guice:4.2.1,1,2052,3887,0
4365,org.scalactic:scalactic_2.12:3.0.1,1,1329,6669,0
4366,org.eclipse.platform:org.eclipse.text:3.12.0,1,667,1605,0
4367,org.eclipse.jetty.websocket:websocket-server:9.4.35.v20201120,1,103,128,0
4368,org.sonatype.nexus:nexus-locks:2.14.20-02,1,44,80,0
4369,io.springfox:springfox-swagger2:2.9.2,1,126,189,0
4370,io.inugami.monitoring:inugami_monitoring_api:2.0.0,1,22,30,0
4371,io.grpc:grpc-context:1.9.0,1,89,142,0
4372,net.minidev:json-smart:2.3,1,320,556,0
4373,io.netty:netty-transport-native-kqueue:4.1.59.Final,1,233,817,0
4374,org.eclipse.jetty:jetty-jsp:9.2.10.v20150310,1,13,2,0
4375,org.netbeans.api:org-netbeans-modules-xml-catalog:RELEASE123,1,152,181,0
4376,io.netty:netty-transport:4.1.58.Final,1,3577,3608,0
4377,org.netbeans.api:org-netbeans-modules-xml-catalog:RELEASE121,1,105,181,0
4378,io.netty:netty-codec-http2:4.1.16.Final,1,755,2486,0
4379,org.netbeans.api:org-netbeans-modules-xml-catalog:RELEASE122,1,87,181,0
4380,ai.h2o:sparkling-water-extensions_2.11:3.30.1.3-1-2.4,1,812,554,0
4381,gov.nist.math:jama:1.0.3,1,893,118,0
4382,org.iq80.leveldb:leveldb:0.5,1,680,1049,0
4383,org.mockito:mockito-core:2.22.0,1,611,2438,0
4384,com.sun.jersey:jersey-servlet:1.17.1,1,319,389,0
4385,org.apache.avalon.framework:avalon-framework-impl:4.3.1,1,378,399,0
4386,org.glassfish.metro:webservices-api:2.4.3,1,0,0,0
4387,org.eclipse.jetty:jetty-alpn-java-server:9.4.32.v20200930,1,3078,14,0
4388,org.glassfish.hk2:class-model:3.0.0,1,228,444,0
4389,com.fasterxml.jackson.datatype:jackson-datatype-hibernate5:2.9.5,1,54,91,0
4390,org.n52.arctic-sea:faroe-utils:7.3.1,1,25,9,0
4391,io.quarkus:quarkus-vertx-core:1.8.0.Final,1,56,170,0
4392,org.springframework.data:spring-data-redis:2.3.0.RELEASE,1,7824,18211,0
4393,com.squareup:kotlinpoet:1.7.2,1,774,1251,0
4394,org.jboss.threads:jboss-threads:2.4.0.Final,1,465,999,0
4395,com.alibaba.csp:sentinel-core:1.8.1,1,560,1575,0
4396,io.quarkus:quarkus-hibernate-orm-deployment:1.10.5.Final,1,137,293,0
4397,javax.interceptor:javax.interceptor-api:1.2,1,18,10,0
4398,org.apache.lucene:lucene-grouping:8.6.2,1,341,291,0
4399,org.eclipse.equinox:org.eclipse.equinox.common:3.6.0.v20100503,1,273,493,0
4400,org.apache.tomcat:tomcat-annotations-api:8.5.64,1,16,39,0
4401,org.springframework:spring-context:3.2.4.RELEASE,1,0,0,0
4402,org.infrastructurebuilder.util:iblog-slf4j-component:0.10.0,1,3142,31,0
4403,io.fabric8:kubernetes-model-policy:4.10.2,1,785,2336,0
4404,io.fabric8:kubernetes-model-policy:4.10.3,1,710,2360,0
4405,org.jgrapht:jgrapht-ext:1.0.0,1,1266,506,0
4406,com.esotericsoftware:reflectasm:1.11.0,1,657,67,0
4407,com.nepxion:discovery-plugin-framework:3.17.0,1,798,479,0
4408,io.quarkus:quarkus-smallrye-health:1.12.2.Final,1,33,46,0
4409,com.esotericsoftware:reflectasm:1.11.3,1,174,67,0
4410,io.grpc:grpc-core:1.32.1,1,847,2800,0
4411,com.esotericsoftware:reflectasm:1.11.7,1,878,401,0
4412,org.apache.openwebbeans:openwebbeans-web:2.0.8,1,74,171,0
4413,org.swinglabs.swingx:swingx-graphics:1.6.5-1,1,478,306,0
4414,com.esotericsoftware:reflectasm:1.11.9,1,1451,401,0
4415,org.webjars.npm:ts-node:7.0.1,1,2780,0,0
4416,org.apache.tomcat:tomcat-annotations-api:8.5.55,1,18,39,0
4417,com.outr:fabric-core_sjs1_2.11:1.0.1,1,4607,858,0
4418,io.quarkus:quarkus-arc:1.12.0.Final,1,41,136,0
4419,com.google.http-client:google-http-client:1.39.0,1,466,1527,0
4420,com.outr:hasher_2.12:1.2.2,1,119,665,0
4421,org.scala-native:javalib_native0.3_2.11:0.3.9,1,29,0,0
4422,org.apache.sshd:sshd-core:2.4.0,1,2328,3655,0
4423,io.georocket:georocket-server-api:1.1.0,1,3818,211,0
4424,com.aoindustries:ao-security:2.3.0,1,543,357,0
4425,io.helidon.serviceconfiguration:helidon-serviceconfiguration-ucp:1.4.8,1,237,17,0
4426,com.twitter:inject-app_2.11:21.2.0,1,194,558,0
4427,org.eclipse.che.multiuser:che-multiuser-permission-system:7.27.1,1,3032,7,0
4428,com.j2html:j2html:1.4.0,1,291,823,0
4429,org.eclipse.aether:aether-connector-basic:1.1.0,1,66,101,0
4430,org.apache.jclouds.provider:skalicloud-sdg-my:2.3.0,1,3033,12,0
4431,org.jboss.resteasy:resteasy-multipart-provider:3.9.1.Final,1,147,301,0
4432,org.springframework.security:spring-security-core:4.0.3.RELEASE,1,534,1349,0
4433,org.glassfish.pfl:pfl-asm:4.0.1,1,1190,1597,0
4434,com.squareup.okhttp3:okhttp:4.3.1,1,1665,2662,0
4435,org.hamcrest:hamcrest-integration:1.3,1,35,14,0
4436,org.cometd.java:bayeux-api:4.0.4,1,83,352,0
4437,org.springframework.boot:spring-boot-starter-web:2.2.4.RELEASE,1,22,0,0
4438,com.google.protobuf:protobuf-java-util:3.13.0,1,227,328,0
4439,org.typelevel:cats-core_3.0.0-M1:2.3.0,1,0,0,0
4440,com.thoughtworks.enableIf:enableif_2.12:1.1.7,1,81,91,0
4441,com.cerner.common.kafka:common-kafka-admin:2.3,1,3663,69,0
4442,org.renjin:methods:3.5-beta76,1,0,0,0
4443,org.jsmpp:jsmpp:2.3.10,1,961,2394,0
4444,one.xingyi:cddscenario_2.13:0.6.7,1,302,1292,0
4445,org.glassfish.jersey.containers:jersey-container-servlet:2.22.2,1,58,43,0
4446,com.google.code.findbugs:annotations:1.3.9,1,63,27,0
4447,io.opentracing.contrib:opentracing-spring-cloud-zuul-starter:0.5.9,1,3193,16,0
4448,org.glassfish.jersey.media:jersey-media-multipart:2.21.1,1,111,274,0
4449,org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.2.71,1,13,4,0
4450,com.googlecode.libphonenumber:libphonenumber:8.0.0,1,227,501,0
4451,io.github.pityka:flatjoin-core_2.13:0.0.15,1,86,69,0
4452,org.opendaylight.yangtools:util:5.0.8,1,269,858,0
4453,org.opendaylight.yangtools:util:5.0.7,1,337,857,0
4454,org.glassfish.jersey.media:jersey-media-json-processing:2.33,1,19,4,0
4455,org.webjars.npm:is-date-object:1.0.5,1,20,0,0
4456,com.google.protobuf:protobuf-java:3.5.1,1,4106,13861,0
4457,org.kie.workbench.services:kie-wb-common-datamodel-api:7.48.0.Final,1,33,75,0
4458,net.sourceforge.pmd:pmd-apex-jorje:6.32.0,1,0,0,0
4459,org.eclipse.jetty:jetty-servlets:9.4.31.v20200723,1,314,291,0
4460,org.apache.james:apache-mime4j-core:0.7.2,1,206,509,0
4461,org.eclipse.platform:org.eclipse.core.jobs:3.11.0,1,318,549,0
4462,io.prestosql:presto-record-decoder:347,1,602,217,0
4463,com.fasterxml.jackson.core:jackson-databind:2.9.9.1,1,2794,7614,0
4464,com.fasterxml.jackson.core:jackson-databind:2.9.9.3,1,4579,7615,0
4465,com.google.protobuf:protobuf-java:3.4.0,1,3662,13606,0
4466,io.netty:netty-transport-native-epoll:4.1.10.Final,1,962,1087,0
4467,it.unibo.tuprolog:core-js:0.17.0,1,25,0,0
4468,com.pragmatickm:pragmatickm-password-model:1.4.1,1,25,29,0
4469,io.airlift:log:201,1,31,22,0
4470,io.airlift:log:203,1,24,22,0
4471,io.opencensus:opencensus-api:0.6.0,1,150,613,0
4472,io.netty:netty-buffer:4.1.10.Final,1,1674,3787,0
4473,net.databinder:dispatch-core_2.8.2:0.8.9,1,1491,1300,0
4474,io.swagger:swagger-core:1.5.5,1,222,351,0
4475,com.toasttab.protokt:protokt-core:0.5.4,1,2875,3537,0
4476,io.swagger:swagger-annotations:1.6.1,1,134,170,0
4477,org.apache.aries.rsa.provider:org.apache.aries.rsa.provider.fastbin:1.16.0,1,359,637,0
4478,io.swagger:swagger-annotations:1.6.2,1,29,170,0
4479,org.eclipse.rdf4j:rdf4j-repository-sparql:3.1.0,1,149,246,0
4480,io.quarkus:quarkus-resteasy-server-common:1.9.0.Final,1,85,10,0
4481,org.apache.axis2:axis2-kernel:1.6.1-wso2v37,1,0,0,0
4482,org.jasig.portal:uPortal-core:5.9.0,1,104,603,0
4483,org.osgi:org.osgi.annotation.versioning:1.1.0,1,62,1,0
4484,software.amazon.awscdk:cloudwatch:1.89.0,1,465,1749,0
4485,org.renjin:renjin-common:3.5-beta76,1,0,0,0
4486,org.netbeans.modules:org-netbeans-modules-java-testrunner:RELEASE123,1,127,165,0
4487,org.eclipse.jetty:jetty-continuation:9.0.7.v20131107,1,46,82,0
4488,org.springframework.data:spring-data-commons:2.3.3.RELEASE,1,2893,8081,0
4489,org.jgrapht:jgrapht-core:1.0.0,1,1917,1909,0
4490,com.github.ivanovvlad9626:CheckingLib:1.1,1,3490,101,0
4491,org.apache.tomcat:tomcat-annotations-api:8.5.40,1,23,39,0
4492,io.netty:netty-codec:4.1.54.Final,1,1269,1700,0
4493,org.apache.lucene:lucene-core:5.3.1,1,10545,10354,0
4494,nu.validator:galimatias:0.1.3,1,703,419,0
4495,com.h2database:h2:1.3.175,1,8450,9161,0
4496,org.netbeans.modules:org-netbeans-core-startup-base:RELEASE123,1,161,231,0
4497,org.springframework:spring-web:5.2.4.RELEASE,1,2352,8216,0
4498,org.netbeans.modules:org-netbeans-core-startup-base:RELEASE122,1,135,231,0
4499,org.netbeans.modules:org-netbeans-core-startup-base:RELEASE121,1,106,231,0
4500,org.jboss:jandex:2.2.1.Final,1,1049,1141,0
4501,org.apache.maven:maven-repository-metadata:3.3.9,1,56,114,0
4502,io.netty:netty-all:4.1.56.Final,1,9964,28298,0
4503,com.diffplug.durian:durian-core:1.2.0,1,505,1937,0
4504,org.apache.parquet:parquet-common:1.10.1,1,200,524,0
4505,org.assertj:assertj-core:3.16.1,1,18658,24371,0
4506,cc.vileda:kotlin-openapi3-dsl:0.20.2,1,85,70,0
4507,io.fabric8:docker-maven-plugin:0.15.1,1,4113,1295,0
4508,org.apache.karaf.jaas:org.apache.karaf.jaas.modules:4.2.11,1,6720,6350,0
4509,io.helidon.health:helidon-health-common:1.4.8,1,21,0,0
4510,org.apache.axis2:axis2-kernel:1.6.1-wso2v54,1,0,0,0
4511,io.opentelemetry.instrumentation:opentelemetry-spring-webmvc-3.1:1.0.1-alpha,1,52,25,0
4512,org.apache.camel:camel-bean:3.4.4,1,299,415,0
4513,org.apache.tomcat:tomcat-annotations-api:8.5.23,1,0,0,0
4514,org.apache.camel:camel-bean:3.4.5,1,234,415,0
4515,org.netbeans.api:org-netbeans-swing-tabcontrol:RELEASE121,1,1001,2229,0
4516,com.soywiz.korlibs.klogger:klogger-js:2.0.8,1,22,0,0
4517,org.netbeans.api:org-netbeans-swing-tabcontrol:RELEASE122,1,900,2229,0
4518,dnsjava:dnsjava:2.1.7,1,928,1546,0
4519,org.codehaus.groovy:groovy-swing:2.5.7,1,1129,1901,0
4520,org.netbeans.api:org-netbeans-swing-tabcontrol:RELEASE123,1,1174,2229,0
4521,dnsjava:dnsjava:2.1.9,1,921,1586,0
4522,org.eclipse.che.core:che-core-api-user:7.24.1,1,111,208,0
4523,com.github.scopt:scopt_native0.4_2.11:4.0.0,1,4544,907,0
4524,com.aparzev:commons:0.2,1,46,34,0
4525,net.devh:grpc-server-spring-boot-starter:2.9.0.RELEASE,1,17,0,0
4526,org.springframework:spring-context:4.2.8.RELEASE,1,0,0,0
4527,org.jetbrains.kotlinx:multik-native:0.0.1,1,74,121,0
4528,com.mchange:failable-logging_2.10:0.0.5,1,136,61,0
4529,jakarta.resource:jakarta.resource-api:2.0.0,1,0,0,0
4530,org.bardframework.commons:common-reflection:0.4,1,206,146,0
4531,com.propensive:rapture-data_sjs0.6_2.11:2.0.0-M3,1,319,767,0
4532,org.codehaus.groovy:groovy-groovysh:2.5.7,1,1635,1857,0
4533,org.codehaus.plexus:plexus-classworlds:2.6.0,1,195,269,0
4534,org.mongodb:mongodb-driver-core:4.2.0,1,4491,8172,0
4535,com.javax0.jamal:jamal-api:1.6.3,1,57,95,0
4536,org.terracotta:angela-common:3.1.17,1,1068,1270,0
4537,io.helidon.microprofile.openapi:helidon-microprofile-openapi:1.4.8,1,35,24,0
4538,org.apache.thrift:libfb303:0.9.3,1,827,1812,0
4539,org.parboiled:parboiled_2.12:2.1.4,1,1647,3762,0
4540,org.opendaylight.mdsal:mdsal-singleton-common-api:6.0.8,1,19,6,0
4541,io.fabric8:kubernetes-model-apps:5.1.1,1,733,3316,0
4542,org.apache.camel:camel-util:3.7.3,1,631,765,0
4543,org.apache.camel:camel-util:3.7.1,1,762,762,0
4544,org.typelevel:cats-core_2.12:2.2.0-RC2,1,18618,52858,0
4545,org.eclipse.jetty:jetty-security:9.4.25.v20191220,1,295,542,0
4546,org.apache.camel:camel-util:3.7.0,1,436,759,0
